   2018     12     22   12.00     17280.00   0.30552E+02   0.00000E+00   0.30552E+02   0.30606E+02   0.30624E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.10971E+02   0.79608E+02  -0.16570E+03  -0.26189E+02   0.65887E-03   0.11166E-05   0.67853E-06       0.31     297.44     0.0000  0.00   0.78720E-02  -0.29624E-01    30.6043    30.6105    30.6134    30.6154    30.6232
   2018     12     23   12.00     17304.00   0.30707E+02   0.00000E+00   0.30707E+02   0.30764E+02   0.30782E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.11087E+02   0.81115E+02  -0.16763E+03  -0.25708E+02   0.45274E-03   0.51906E-06   0.15592E-06       0.31     296.06     0.0000  0.00   0.40679E-02  -0.79576E-02    30.7619    30.7681    30.7711    30.7732    30.7808
   2018     12     24   12.00     17328.00   0.30680E+02   0.00000E+00   0.30680E+02   0.30737E+02   0.30755E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.12674E+02   0.79096E+02  -0.16441E+03  -0.24058E+02   0.57044E-03   0.85697E-06   0.46915E-06       0.31     270.66     0.0000  0.00   0.34702E-02  -0.41921E-01    30.7348    30.7412    30.7444    30.7465    30.7536
   2018     12     25   12.00     17352.00   0.30498E+02   0.00000E+00   0.30498E+02   0.30553E+02   0.30571E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.13003E+02   0.76126E+02  -0.16158E+03  -0.25560E+02   0.80782E-03   0.16973E-05   0.14441E-05       0.31     261.37     0.0000  0.00   0.14497E-02  -0.94152E-01    30.5511    30.5576    30.5608    30.5630    30.5704
   2018     12     26   12.00     17376.00   0.30416E+02   0.00000E+00   0.30416E+02   0.30469E+02   0.30488E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.11287E+02   0.76743E+02  -0.16125E+03  -0.28154E+02   0.88167E-03   0.19183E-05   0.20950E-05       0.31     277.10     0.0000  0.00   0.13247E-02  -0.11427E+00    30.4672    30.4735    30.4766    30.4788    30.4870
   2018     12     27   12.00     17400.00   0.30423E+02   0.00000E+00   0.30423E+02   0.30476E+02   0.30494E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.12273E+02   0.76392E+02  -0.16003E+03  -0.25240E+02   0.93851E-03   0.22353E-05   0.27110E-05       0.31     259.21     0.0000  0.00   0.30647E-03  -0.13100E+00    30.4745    30.4809    30.4840    30.4861    30.4932
   2018     12     28   12.00     17424.00   0.29935E+02   0.00000E+00   0.29935E+02   0.29990E+02   0.30008E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.15134E+02   0.69179E+02  -0.14954E+03  -0.20338E+02   0.92536E-03   0.23734E-05   0.24816E-05       0.31     182.86     0.0000  0.00   0.36304E-02  -0.11848E+00    29.9881    29.9950    29.9984    30.0006    30.0067
   2018     12     29   12.00     17448.00   0.28939E+02   0.00000E+00   0.28939E+02   0.28990E+02   0.29007E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.13733E+02   0.56004E+02  -0.12462E+03  -0.20371E+02   0.10252E-02   0.25901E-05   0.39493E-05       0.31     127.34     0.0000  0.00   0.18788E-01  -0.80284E-01    28.9884    28.9945    28.9975    28.9997    29.0057
   2018     12     30   12.00     17472.00   0.28268E+02   0.00000E+00   0.28268E+02   0.28318E+02   0.28333E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.10627E+02   0.45474E+02  -0.10587E+03  -0.24018E+02   0.12100E-02   0.26675E-05   0.96726E-05       0.31     154.20     0.0000  0.00   0.27592E-01  -0.14303E+00    28.3165    28.3210    28.3231    28.3248    28.3316
   2018     12     31   12.00     17496.00   0.28315E+02   0.00000E+00   0.28315E+02   0.28363E+02   0.28379E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.93315E+01   0.50228E+02  -0.11678E+03  -0.27783E+02   0.12787E-02   0.27136E-05   0.12148E-04       0.31     218.31     0.0000  0.00   0.33187E-01  -0.14512E+00    28.3622    28.3666    28.3684    28.3700    28.3779
   2019      1      1   12.00     17520.00   0.28421E+02   0.00000E+00   0.28421E+02   0.28472E+02   0.28487E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.10654E+02   0.55800E+02  -0.12815E+03  -0.23322E+02   0.77446E-03   0.15695E-05   0.24236E-05       0.31     195.93     0.0000  0.00   0.10896E-01  -0.41577E-01    28.4699    28.4754    28.4782    28.4799    28.4868
   2019      1      2   12.00     17544.00   0.28206E+02   0.00000E+00   0.28206E+02   0.28246E+02   0.28262E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.86857E+01   0.47347E+02  -0.11409E+03  -0.27607E+02   0.70608E-03   0.10883E-05   0.10056E-05       0.31     220.21     0.0000  0.00  -0.96292E-02  -0.15591E-01    28.2447    28.2493    28.2516    28.2532    28.2617
   2019      1      3   12.00     17568.00   0.29056E+02   0.00000E+00   0.29056E+02   0.29097E+02   0.29113E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.65524E+01   0.49943E+02  -0.11776E+03  -0.24353E+02   0.74628E-03   0.10357E-05   0.15343E-05       0.31     292.99     0.0000  0.00  -0.97707E-02  -0.36791E-01    29.0963    29.1000    29.1014    29.1022    29.1125
   2019      1      4   12.00     17592.00   0.29867E+02   0.00000E+00   0.29867E+02   0.29912E+02   0.29926E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.80445E+01   0.59606E+02  -0.13232E+03  -0.18727E+02   0.66458E-03   0.11843E-05   0.10895E-05       0.31     284.33     0.0000  0.00  -0.22959E-02  -0.71662E-01    29.9109    29.9155    29.9174    29.9182    29.9264
   2019      1      5   12.00     17616.00   0.30173E+02   0.00000E+00   0.30173E+02   0.30225E+02   0.30240E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.12095E+02   0.68172E+02  -0.14527E+03  -0.18190E+02   0.35077E-03   0.44426E-06   0.84175E-07       0.31     258.15     0.0000  0.00   0.13654E-02   0.45232E-02    30.2237    30.2292    30.2317    30.2329    30.2400
   2019      1      6   12.00     17640.00   0.30049E+02   0.00000E+00   0.30049E+02   0.30101E+02   0.30116E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.13079E+02   0.68583E+02  -0.14531E+03  -0.19768E+02   0.59732E-03   0.12714E-05   0.85047E-06       0.31     233.07     0.0000  0.00  -0.64777E-02  -0.38274E-02    30.0992    30.1051    30.1079    30.1093    30.1154
   2019      1      7   12.00     17664.00   0.29901E+02   0.00000E+00   0.29901E+02   0.29957E+02   0.29973E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.12115E+02   0.71699E+02  -0.14796E+03  -0.25042E+02   0.13578E-02   0.31763E-05   0.16268E-04       0.31     252.48     0.0000  0.00  -0.33387E-01  -0.21342E+00    29.9552    29.9607    29.9630    29.9648    29.9721
   2019      1      8   12.00     17688.00   0.30016E+02   0.00000E+00   0.30016E+02   0.30073E+02   0.30091E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.12081E+02   0.76265E+02  -0.15915E+03  -0.28461E+02   0.82650E-03   0.17669E-05   0.65987E-05       0.31     281.03     0.0000  0.00  -0.12164E-01  -0.11793E+00    30.0709    30.0767    30.0795    30.0816    30.0898
   2019      1      9   12.00     17712.00   0.30153E+02   0.00000E+00   0.30153E+02   0.30208E+02   0.30227E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.10522E+02   0.75346E+02  -0.16254E+03  -0.29271E+02   0.50948E-03   0.78165E-06   0.68565E-06       0.31     289.35     0.0000  0.00  -0.39780E-02  -0.17661E-01    30.2062    30.2123    30.2153    30.2174    30.2259
   2019      1     10   12.00     17736.00   0.30279E+02   0.00000E+00   0.30279E+02   0.30332E+02   0.30352E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.12019E+02   0.81252E+02  -0.17285E+03  -0.29746E+02   0.11541E-02   0.29371E-05   0.66740E-05       0.31     286.99     0.0000  0.00  -0.22353E-01  -0.13860E+00    30.3308    30.3369    30.3397    30.3421    30.3504
   2019      1     11   12.00     17760.00   0.29936E+02   0.00000E+00   0.29936E+02   0.30003E+02   0.30025E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.16520E+02   0.81806E+02  -0.17817E+03  -0.29669E+02   0.11149E-02   0.31106E-05   0.59391E-05       0.31     239.22     0.0000  0.00  -0.20611E-01  -0.12435E+00    30.0014    30.0080    30.0114    30.0143    30.0225
   2019      1     12   12.00     17784.00   0.29337E+02   0.00000E+00   0.29337E+02   0.29392E+02   0.29413E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.14750E+02   0.68713E+02  -0.15386E+03  -0.32904E+02   0.70929E-03   0.14062E-05   0.10757E-05       0.31     236.08     0.0000  0.00  -0.99305E-02  -0.18162E-01    29.3902    29.3964    29.3997    29.4024    29.4111
   2019      1     13   12.00     17808.00   0.29571E+02   0.00000E+00   0.29571E+02   0.29620E+02   0.29638E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.11817E+02   0.66092E+02  -0.14435E+03  -0.30364E+02   0.45908E-03   0.49038E-06   0.16592E-06       0.31     277.60     0.0000  0.00  -0.31843E-02   0.20807E-01    29.6188    29.6242    29.6268    29.6287    29.6370
   2019      1     14   12.00     17832.00   0.29824E+02   0.00000E+00   0.29824E+02   0.29877E+02   0.29894E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.13004E+02   0.68533E+02  -0.14841E+03  -0.24260E+02   0.51451E-03   0.89570E-06   0.78586E-06       0.31     249.34     0.0000  0.00   0.22957E-02  -0.41234E-01    29.8755    29.8814    29.8842    29.8860    29.8930
   2019      1     15   12.00     17856.00   0.29700E+02   0.00000E+00   0.29700E+02   0.29750E+02   0.29768E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.12331E+02   0.67894E+02  -0.14838E+03  -0.27815E+02   0.10462E-02   0.23578E-05   0.47998E-05       0.30     251.67     0.0000  0.00  -0.65522E-02  -0.15630E+00    29.7487    29.7544    29.7570    29.7592    29.7671
   2019      1     16   12.00     17880.00   0.29978E+02   0.00000E+00   0.29978E+02   0.30035E+02   0.30053E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.10759E+02   0.73332E+02  -0.15757E+03  -0.31330E+02   0.11768E-02   0.27273E-05   0.80242E-05       0.30     301.04     0.0000  0.00  -0.25938E-01  -0.13268E+00    30.0340    30.0390    30.0412    30.0431    30.0516
   2019      1     17   12.00     17904.00   0.30452E+02   0.00000E+00   0.30452E+02   0.30503E+02   0.30519E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.10115E+02   0.73753E+02  -0.15688E+03  -0.27200E+02   0.74031E-03   0.14339E-05   0.17600E-05       0.30     304.43     0.0000  0.00  -0.12040E-01  -0.31999E-01    30.5011    30.5066    30.5091    30.5108    30.5187
   2019      1     18   12.00     17928.00   0.30747E+02   0.00000E+00   0.30747E+02   0.30800E+02   0.30814E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.10090E+02   0.72378E+02  -0.15309E+03  -0.20868E+02   0.99496E-03   0.27375E-05   0.78860E-05       0.30     266.91     0.0000  0.00  -0.13767E-01   0.15536E+00    30.7985    30.8041    30.8065    30.8078    30.8141
   2019      1     19   12.00     17952.00   0.30682E+02   0.00000E+00   0.30682E+02   0.30744E+02   0.30763E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.87128E+01   0.79522E+02  -0.16240E+03  -0.26802E+02   0.15636E-02   0.37633E-05   0.26491E-04       0.30     276.59     0.0000  0.00  -0.13923E-01   0.42523E+00    30.7425    30.7484    30.7509    30.7530    30.7609
   2019      1     20   12.00     17976.00   0.30752E+02   0.00000E+00   0.30752E+02   0.30812E+02   0.30830E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.93757E+01   0.84039E+02  -0.16794E+03  -0.26406E+02   0.99154E-03   0.23998E-05   0.65587E-05       0.30     271.55     0.0000  0.00   0.31169E-02   0.17960E+00    30.8099    30.8161    30.8190    30.8212    30.8289
   2019      1     21   12.00     18000.00   0.30626E+02   0.00000E+00   0.30626E+02   0.30678E+02   0.30694E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.10028E+02   0.71577E+02  -0.14840E+03  -0.25611E+02   0.40925E-03   0.42719E-06   0.13490E-06       0.30     262.43     0.0000  0.00   0.22595E-02  -0.10263E-01    30.6761    30.6818    30.6845    30.6863    30.6938
   2019      1     22   12.00     18024.00   0.31006E+02   0.00000E+00   0.31006E+02   0.31055E+02   0.31069E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.10154E+02   0.70088E+02  -0.14749E+03  -0.22903E+02   0.53145E-03   0.86742E-06   0.29977E-06       0.30     283.33     0.0000  0.00   0.39170E-02  -0.29225E-01    31.0532    31.0586    31.0610    31.0622    31.0691
   2019      1     23   12.00     18048.00   0.31230E+02   0.00000E+00   0.31230E+02   0.31281E+02   0.31296E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.10710E+02   0.73505E+02  -0.15382E+03  -0.21845E+02   0.99382E-03   0.25577E-05   0.55504E-05       0.30     273.06     0.0000  0.00   0.20922E-01  -0.72773E-01    31.2799    31.2854    31.2878    31.2892    31.2959
   2019      1     24   12.00     18072.00   0.31280E+02   0.00000E+00   0.31280E+02   0.31340E+02   0.31356E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.12843E+02   0.78435E+02  -0.16072E+03  -0.23507E+02   0.12804E-02   0.32564E-05   0.11337E-04       0.30     269.59     0.0000  0.00   0.28245E-01  -0.18319E+00    31.3389    31.3443    31.3467    31.3484    31.3554
   2019      1     25   12.00     18096.00   0.31167E+02   0.00000E+00   0.31167E+02   0.31227E+02   0.31246E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.15168E+02   0.82893E+02  -0.16950E+03  -0.26537E+02   0.10271E-02   0.25896E-05   0.42633E-05       0.30     264.03     0.0000  0.00   0.14092E-01  -0.12402E+00    31.2252    31.2313    31.2343    31.2367    31.2443
   2019      1     26   12.00     18120.00   0.30878E+02   0.00000E+00   0.30878E+02   0.30938E+02   0.30958E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.16321E+02   0.83648E+02  -0.17064E+03  -0.28848E+02   0.82370E-03   0.18544E-05   0.16049E-05       0.30     252.26     0.0000  0.00   0.64240E-02  -0.81230E-01    30.9360    30.9427    30.9461    30.9488    30.9567
   2019      1     27   12.00     18144.00   0.30205E+02   0.00000E+00   0.30205E+02   0.30268E+02   0.30290E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.20003E+02   0.82664E+02  -0.16916E+03  -0.24442E+02   0.12819E-02   0.36580E-05   0.13373E-04       0.30     167.86     0.0000  0.00  -0.21099E-01  -0.23110E+00    30.2665    30.2740    30.2776    30.2808    30.2877
   2019      1     28   12.00     18168.00   0.28583E+02   0.00000E+00   0.28583E+02   0.28652E+02   0.28674E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.18786E+02   0.65308E+02  -0.14225E+03  -0.29022E+02   0.13754E-02   0.39775E-05   0.15536E-04       0.29      97.57     0.0000  0.00  -0.38295E-01  -0.71818E-01    28.6499    28.6567    28.6601    28.6636    28.6717
   2019      1     29   12.00     18192.00   0.27596E+02   0.00000E+00   0.27596E+02   0.27650E+02   0.27670E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.11455E+02   0.46243E+02  -0.11014E+03  -0.32831E+02   0.12833E-02   0.30220E-05   0.12111E-04       0.29     135.02     0.0000  0.00  -0.16114E-01   0.24939E+00    27.6488    27.6539    27.6564    27.6590    27.6679
   2019      1     30   12.00     18216.00   0.27787E+02   0.00000E+00   0.27787E+02   0.27827E+02   0.27843E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.54108E+01   0.40493E+02  -0.10369E+03  -0.34767E+02   0.11410E-02   0.20682E-05   0.89671E-05       0.29     234.63     0.0000  0.00   0.57089E-02   0.23667E+00    27.8263    27.8298    27.8312    27.8328    27.8425
   2019      1     31   12.00     18240.00   0.28912E+02   0.00000E+00   0.28912E+02   0.28954E+02   0.28970E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.43866E+01   0.50562E+02  -0.12109E+03  -0.28613E+02   0.98368E-03   0.19152E-05   0.46900E-05       0.29     295.82     0.0000  0.00   0.95772E-02   0.15535E+00    28.9531    28.9567    28.9581    28.9590    28.9703
   2019      2      1   12.00     18264.00   0.29790E+02   0.00000E+00   0.29790E+02   0.29838E+02   0.29853E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.52689E+01   0.61929E+02  -0.14056E+03  -0.24546E+02   0.47848E-03   0.76488E-06   0.74896E-06       0.29     294.70     0.0000  0.00   0.32141E-02   0.36970E-01    29.8368    29.8415    29.8436    29.8447    29.8531
   2019      2      2   12.00     18288.00   0.30343E+02   0.00000E+00   0.30343E+02   0.30394E+02   0.30409E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.87410E+01   0.71101E+02  -0.15803E+03  -0.25959E+02   0.64870E-03   0.11649E-05   0.91014E-06       0.29     301.16     0.0000  0.00   0.47351E-02  -0.54719E-01    30.3919    30.3975    30.4001    30.4016    30.4088
   2019      2      3   12.00     18312.00   0.30702E+02   0.00000E+00   0.30702E+02   0.30755E+02   0.30773E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.12701E+02   0.77667E+02  -0.16916E+03  -0.27164E+02   0.82153E-03   0.17176E-05   0.16455E-05       0.29     302.08     0.0000  0.00   0.11625E-01  -0.55068E-01    30.7530    30.7593    30.7622    30.7641    30.7719
   2019      2      4   12.00     18336.00   0.30887E+02   0.00000E+00   0.30887E+02   0.30945E+02   0.30965E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.13659E+02   0.82373E+02  -0.17543E+03  -0.28763E+02   0.43763E-03   0.51801E-06   0.18657E-06       0.29     300.07     0.0000  0.00   0.32278E-02   0.56703E-02    30.9435    30.9499    30.9530    30.9553    30.9635
   2019      2      5   12.00     18360.00   0.30982E+02   0.00000E+00   0.30982E+02   0.31043E+02   0.31062E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.13583E+02   0.83144E+02  -0.17327E+03  -0.27806E+02   0.27969E-03   0.23164E-06   0.37042E-07       0.29     286.96     0.0000  0.00  -0.46573E-03   0.12255E-01    31.0412    31.0476    31.0508    31.0531    31.0608
   2019      2      6   12.00     18384.00   0.30950E+02   0.00000E+00   0.30950E+02   0.31007E+02   0.31026E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.13594E+02   0.80641E+02  -0.16822E+03  -0.26729E+02   0.77537E-03   0.16571E-05   0.33441E-05       0.28     267.87     0.0000  0.00   0.55397E-02  -0.10596E+00    31.0055    31.0118    31.0148    31.0170    31.0244
   2019      2      7   12.00     18408.00   0.30794E+02   0.00000E+00   0.30794E+02   0.30855E+02   0.30875E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.14046E+02   0.82482E+02  -0.17238E+03  -0.28977E+02   0.12024E-02   0.31925E-05   0.86801E-05       0.28     261.35     0.0000  0.00   0.73736E-02  -0.23297E+00    30.8538    30.8599    30.8627    30.8653    30.8736
   2019      2      8   12.00     18432.00   0.30409E+02   0.00000E+00   0.30409E+02   0.30466E+02   0.30485E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.14463E+02   0.77943E+02  -0.16261E+03  -0.25096E+02   0.10202E-02   0.27806E-05   0.37417E-05       0.28     207.60     0.0000  0.00   0.39006E-02  -0.15415E+00    30.4637    30.4706    30.4739    30.4764    30.4834
   2019      2      9   12.00     18456.00   0.29770E+02   0.00000E+00   0.29770E+02   0.29819E+02   0.29836E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.12583E+02   0.61594E+02  -0.13344E+03  -0.26178E+02   0.72456E-03   0.14650E-05   0.13023E-05       0.28     193.89     0.0000  0.00   0.28729E-02  -0.81099E-01    29.8173    29.8231    29.8260    29.8281    29.8355
