flux,chamber,pond,datetime_start,datetime_end,slope_ppm_hr,n_obs_included_in_lm,r2,air_temp,sur_wat_temp,umol_m2_hr,mmol_m2_hr,date,time,time24
225,2,B,7/7/24 10:44,7/7/24 10:58,2.246026423,29,0.03824061,15.74137931,12.45137931,32.49032549,0.032490325,7/7/24,10:44:34,10.73333333
226,2,B,7/7/24 11:09,7/7/24 11:23,7.875210144,29,0.201319094,15.64827586,12.46586207,113.9570869,0.113957087,7/7/24,11:09:42,11.15
227,2,B,7/7/24 11:34,7/7/24 11:48,3.149628554,29,0.041039562,16.2,12.54344828,45.48934001,0.04548934,7/7/24,11:34:51,11.56666667
228,2,B,7/7/24 11:59,7/7/24 12:13,6.197032438,29,0.200010681,16.67586207,12.5662069,89.35532045,0.08935532,7/7/24,11:59:59,11.98333333
229,2,B,7/7/24 12:25,7/7/24 12:39,6.355922251,29,0.152561133,16.37241379,12.63344828,91.7424151,0.091742415,7/7/24,12:25:07,12.41666667
230,2,B,7/7/24 12:50,7/7/24 13:04,9.311777469,29,0.261233703,15.86896552,12.68586207,134.6418375,0.134641838,7/7/24,12:50:16,12.83333333
231,2,B,7/7/24 13:15,7/7/24 13:29,2081.651635,20,0.606339197,16.655,12.8035,30017.59968,30.01759968,7/7/24,13:15:24,13.25
232,2,B,7/7/24 13:40,7/7/24 13:54,6.359622486,29,0.399565468,17.48275862,12.91103448,91.44512451,0.091445125,7/7/24,13:40:32,13.66666667
233,2,B,7/7/24 14:05,7/7/24 14:19,10.20233498,29,0.408854158,18.54137931,13.09551724,146.1671464,0.146167146,7/7/24,14:05:40,14.08333333
234,2,B,7/7/24 14:30,7/7/24 14:44,8.275047979,29,0.263618088,20.5862069,13.32655172,117.7299126,0.117729913,7/7/24,14:30:49,14.5
235,2,B,7/7/24 14:55,7/7/24 15:09,2.032752256,29,0.099277725,21.82758621,13.53275862,28.7984569,0.028798457,7/7/24,14:55:57,14.91666667
236,2,B,7/7/24 15:21,7/7/24 15:35,3.199479975,29,0.129250482,21.87931034,13.83827586,45.31980326,0.045319803,7/7/24,15:21:06,15.35
237,2,B,7/7/24 15:46,7/7/24 16:00,1.994449194,29,0.259663355,22.19655172,13.77,28.2205099,0.02822051,7/7/24,15:46:14,15.76666667
238,2,B,7/7/24 16:11,7/7/24 16:25,0.772926398,29,0.051123916,22.55172414,14.26551724,10.92340578,0.010923406,7/7/24,16:11:22,16.18333333
239,2,B,7/7/24 16:36,7/7/24 16:50,-1.137239054,29,0.071445317,22.8862069,14.30172414,-16.05390609,-0.016053906,7/7/24,16:36:31,16.6
240,2,B,7/7/24 17:01,7/7/24 17:15,-3.682299699,29,0.415658812,23.17586207,14.83344828,-51.93060227,-0.051930602,7/7/24,17:01:39,17.01666667
241,2,B,7/7/24 17:26,7/7/24 17:40,-2.714570286,29,0.359621674,23.4862069,15.37724138,-38.24289097,-0.038242891,7/7/24,17:26:47,17.43333333
242,2,B,7/7/24 17:51,7/7/24 18:05,-4.161864417,29,0.328536617,23.63103448,15.65896552,-58.6037716,-0.058603772,7/7/24,17:51:55,17.85
243,2,B,7/7/24 18:17,7/7/24 18:30,-11.07343076,29,0.537545291,23.84482759,15.64310345,-155.8142207,-0.155814221,7/7/24,18:17:04,18.28333333
244,2,B,7/7/24 18:42,7/7/24 18:56,0.143521048,29,0.001931552,23.09655172,15.91275862,2.024585288,0.002024585,7/7/24,18:42:12,18.7
245,2,B,7/7/24 19:07,7/7/24 19:21,-0.840420889,29,0.051157376,22.98275862,16.31068966,-11.85998581,-0.011859986,7/7/24,19:07:21,19.11666667
246,2,B,7/7/24 19:32,7/7/24 19:46,-0.921052275,29,0.113597475,23.18965517,16.36034483,-12.98877793,-0.012988778,7/7/24,19:32:29,19.53333333
247,2,B,7/7/24 19:57,7/7/24 20:11,-3.339536114,29,0.422790805,23.06551724,16.68241379,-47.11423269,-0.047114233,7/7/24,19:57:37,19.95
248,2,B,7/7/24 20:22,7/7/24 20:36,0.71206237,29,0.045579617,22.80689655,16.44275862,10.05456658,0.010054567,7/7/24,20:22:45,20.36666667
249,2,B,7/7/24 20:47,7/7/24 21:01,3.695469817,29,0.48088741,22.06896552,16.53793103,52.31174279,0.052311743,7/7/24,20:47:54,20.78333333
250,2,B,7/7/24 21:13,7/7/24 21:26,9.048918931,29,0.695330611,21.25517241,16.59172414,128.4473193,0.128447319,7/7/24,21:13:02,21.21666667
251,2,B,7/7/24 21:38,7/7/24 21:52,11.862088,29,0.839142379,20.86551724,16.6462069,168.6027576,0.168602758,7/7/24,21:38:10,21.63333333
252,2,B,7/7/24 22:03,7/7/24 22:17,10.43771251,29,0.550816565,20.73103448,16.49931034,148.4251697,0.14842517,7/7/24,22:03:19,22.05
253,2,B,7/7/24 22:28,7/7/24 22:42,10.81390689,29,0.635046339,20.38275862,16.58551724,153.9571395,0.153957139,7/7/24,22:28:27,22.46666667
254,2,B,7/7/24 22:53,7/7/24 23:07,9.66188241,29,0.5102452,20.36206897,16.63448276,137.5655115,0.137565512,7/7/24,22:53:35,22.88333333
255,2,B,7/7/24 23:18,7/7/24 23:32,8.058608475,29,0.507231008,19.82068966,16.55103448,114.9501828,0.114950183,7/7/24,23:18:43,23.3
256,2,B,7/7/24 23:43,7/7/24 23:57,2.432937722,29,0.035509279,19.39655172,16.51413793,34.75439975,0.0347544,7/7/24,23:43:52,23.71666667
257,2,B,7/8/24 0:09,7/8/24 0:22,3.444832148,29,0.077759327,19.08275862,16.47413793,49.26210337,0.049262103,7/8/24,0:09:02,0.15
258,2,B,7/8/24 0:34,7/8/24 0:48,6.148126581,29,0.295821474,18.86896552,16.48103448,87.98436941,0.087984369,7/8/24,0:34:10,0.566666667
259,2,B,7/8/24 0:59,7/8/24 1:13,5.124974748,29,0.136769487,18.54482759,16.42758621,73.4237878,0.073423788,7/8/24,0:59:18,0.983333333
260,2,B,7/8/24 1:24,7/8/24 1:38,4.493398094,29,0.240501344,18.43793103,16.36344828,64.39900182,0.064399002,7/8/24,1:24:27,1.4
261,2,B,7/8/24 1:49,7/8/24 2:03,1.269261462,29,0.015831188,18.42758621,16.29827586,18.19159342,0.018191593,7/8/24,1:49:35,1.816666667
262,2,B,7/8/24 2:14,7/8/24 2:28,-0.035444286,29,7.86479102138345e-06,18.15862069,16.16965517,-0.508471578,-0.000508472,7/8/24,2:14:43,2.233333333
263,2,B,7/8/24 2:39,7/8/24 2:53,6.068158322,29,0.236334,18.0862069,16.0762069,87.07336346,0.087073363,7/8/24,2:39:51,2.65
264,2,B,7/8/24 3:04,7/8/24 3:18,-0.540208297,29,0.001412641,17.73448276,16.02517241,-7.760942743,-0.007760943,7/8/24,3:04:59,3.066666667
265,2,B,7/8/24 3:30,7/8/24 3:44,0.50115894,29,0.00179732,17.29310345,15.92034483,7.210878817,0.007210879,7/8/24,3:30:07,3.5
266,2,B,7/8/24 3:55,7/8/24 4:09,-1.091765443,29,0.004528744,17.33103448,15.82,-15.70671433,-0.015706714,7/8/24,3:55:16,3.916666667
267,2,B,7/8/24 4:20,7/8/24 4:34,-0.17478651,29,0.000257217,17.24827586,15.73241379,-2.515287662,-0.002515288,7/8/24,4:20:24,4.333333333
268,2,B,7/8/24 4:45,7/8/24 4:59,-0.083704833,29,4.61366831387704e-05,17.03793103,15.58344828,-1.205438258,-0.001205438,7/8/24,4:45:32,4.75
269,2,B,7/8/24 5:10,7/8/24 5:24,0.563363778,29,0.001809384,16.93448276,15.52448276,8.115928382,0.008115928,7/8/24,5:10:40,5.166666667
270,2,B,7/8/24 5:35,7/8/24 5:49,0.0549094,29,1.13922906626436e-05,17.02068966,15.41758621,0.790800505,0.000790801,7/8/24,5:35:48,5.583333333
271,2,B,7/8/24 6:00,7/8/24 6:14,-0.12767538,29,9.84621202099277e-05,17.05517241,15.30448276,-1.83855148,-0.001838551,7/8/24,6:00:56,6
272,2,B,7/8/24 6:26,7/8/24 6:39,-1.630010083,29,0.013927306,17.05862069,15.29172414,-23.47219829,-0.023472198,7/8/24,6:26:05,6.433333333
273,2,B,7/8/24 6:51,7/8/24 7:05,2.390308245,29,0.036597872,17.23448276,15.22034483,34.3996709,0.034399671,7/8/24,6:51:13,6.85
274,2,B,7/8/24 7:16,7/8/24 7:30,5.776817495,29,0.168219036,17.4137931,15.20275862,83.08467673,0.083084677,7/8/24,7:16:21,7.266666667
275,2,B,7/8/24 7:41,7/8/24 7:55,3.4989491,29,0.095393472,17.4,15.13931034,50.32578159,0.050325782,7/8/24,7:41:29,7.683333333
276,2,B,7/8/24 8:06,7/8/24 8:20,132.7228225,22,0.298481981,17.46818182,15.065,1908.519541,1.908519541,7/8/24,8:06:37,8.1
277,2,B,7/8/24 8:31,7/8/24 8:45,12.81770001,29,0.422383396,17.34137931,14.90931034,184.3956357,0.184395636,7/8/24,8:31:45,8.516666667
278,2,B,7/8/24 8:56,7/8/24 9:10,7.606739945,29,0.233872098,17.29310345,14.89724138,109.4488705,0.10944887,7/8/24,8:56:53,8.933333333
279,2,B,7/8/24 9:22,7/8/24 9:35,14.36421064,29,0.498391521,17.43448276,14.9562069,206.5775533,0.206577553,7/8/24,9:22:01,9.366666667
280,2,B,7/8/24 9:47,7/8/24 10:01,13.24520535,29,0.39327848,17.72068966,14.90137931,190.2972529,0.190297253,7/8/24,9:47:10,9.783333333
281,2,B,7/8/24 10:12,7/8/24 10:26,10.07986791,29,0.282459207,17.86896552,14.92137931,144.7462537,0.144746254,7/8/24,10:12:18,10.2
282,2,B,7/8/24 10:37,7/8/24 10:51,12.85446457,29,0.390887067,17.71034483,14.8137931,184.6899486,0.184689949,7/8/24,10:37:26,10.61666667
283,2,B,7/8/24 11:02,7/8/24 11:16,21.30734489,29,0.65278663,17.02068966,14.75344828,306.8665687,0.306866569,7/8/24,11:02:34,11.03333333
284,2,B,7/8/24 11:27,7/8/24 11:41,18.33106315,29,0.513621919,16.79310345,14.64862069,264.2096367,0.264209637,7/8/24,11:27:42,11.45
285,2,B,7/8/24 11:52,7/8/24 12:06,19.01722196,29,0.551534143,17.05172414,14.57034483,273.8551236,0.273855124,7/8/24,11:52:51,11.86666667
286,2,B,7/8/24 12:17,7/8/24 12:31,21.2243026,29,0.690667046,17.44482759,14.4862069,305.2244589,0.305224459,7/8/24,12:17:59,12.28333333
287,2,B,7/8/24 12:43,7/8/24 12:57,31.4645712,29,0.728786081,17.97241379,14.55034483,451.6686605,0.45166866,7/8/24,12:43:07,12.71666667
288,2,B,7/8/24 13:08,7/8/24 13:22,38.98458931,29,0.789655187,17.8862069,14.55068966,559.7830259,0.559783026,7/8/24,13:08:16,13.13333333
289,2,B,7/8/24 13:33,7/8/24 13:47,40.01574376,29,0.802821727,18.14482759,14.49655172,574.0793216,0.574079322,7/8/24,13:33:24,13.55
290,2,B,7/8/24 13:58,7/8/24 14:12,36.06639759,29,0.812662715,17.87241379,14.52965517,517.9050085,0.517905008,7/8/24,13:58:32,13.96666667
291,2,B,7/8/24 14:23,7/8/24 14:37,30.59269103,29,0.824566279,18.56896552,14.5862069,438.2549189,0.438254919,7/8/24,14:23:40,14.38333333
292,2,B,7/8/24 14:48,7/8/24 15:02,33.58237729,29,0.808516371,17.65172414,14.60241379,482.6010283,0.482601028,7/8/24,14:48:48,14.8
293,2,B,7/8/24 15:13,7/8/24 15:27,29.7405392,29,0.750933506,18.25517241,14.65689655,426.5062164,0.426506216,7/8/24,15:13:56,15.21666667
294,2,B,7/8/24 15:39,7/8/24 15:52,30.65987067,29,0.742706995,18.07586207,14.69827586,439.9609818,0.439960982,7/8/24,15:39:05,15.65
295,2,B,7/8/24 16:04,7/8/24 16:18,27.44247544,29,0.794639954,17.92068966,14.71586207,394.002151,0.394002151,7/8/24,16:04:13,16.06666667
296,2,B,7/8/24 16:29,7/8/24 16:43,36.22545663,29,0.836854945,17.7862069,14.68206897,520.3431954,0.520343195,7/8/24,16:29:21,16.48333333
297,2,B,7/8/24 16:54,7/8/24 17:08,31.85013841,29,0.771457327,17.56896552,14.69517241,457.8379022,0.457837902,7/8/24,16:54:29,16.9
298,2,B,7/8/24 17:19,7/8/24 17:33,113.9860191,29,0.329098028,17.40689655,14.66482759,1639.434922,1.639434922,7/8/24,17:19:37,17.31666667
299,2,B,7/8/24 17:44,7/8/24 17:58,24.04122784,29,0.566298667,16.93103448,14.60344828,346.3467306,0.346346731,7/8/24,17:44:45,17.73333333
300,2,B,7/8/24 18:09,7/8/24 18:23,14.65586345,29,0.386514839,16.85172414,14.55586207,211.1954772,0.211195477,7/8/24,18:09:53,18.15
301,2,B,7/8/24 18:35,7/8/24 18:48,15.50201423,29,0.5630334,16.57586207,14.5137931,223.6014683,0.223601468,7/8/24,18:35:02,18.58333333
302,2,B,7/8/24 19:00,7/8/24 19:14,13.33309992,29,0.446571232,16.53448276,14.48034483,192.3444613,0.192344461,7/8/24,19:00:10,19
303,2,B,7/8/24 19:25,7/8/24 19:39,17.14869818,29,0.460247877,15.94482759,14.44586207,247.8932029,0.247893203,7/8/24,19:25:18,19.41666667
304,2,B,7/8/24 19:50,7/8/24 20:04,18.1951873,29,0.638062414,15.6862069,14.36448276,263.2562441,0.263256244,7/8/24,19:50:27,19.83333333
305,2,B,7/8/24 20:15,7/8/24 20:29,13.3370955,29,0.419848583,15.26551724,14.34310345,193.2486292,0.193248629,7/8/24,20:15:35,20.25
306,2,B,7/8/24 20:40,7/8/24 20:54,5.347786994,29,0.102044074,14.70689655,14.28103448,77.63744692,0.077637447,7/8/24,20:40:43,20.66666667
307,2,B,7/8/24 21:05,7/8/24 21:19,5.253338422,29,0.095335982,15.07241379,14.22413793,76.16955382,0.076169554,7/8/24,21:05:51,21.08333333
308,2,B,7/8/24 21:31,7/8/24 21:44,11.03809476,29,0.398650306,15.05862069,14.16758621,160.0519371,0.160051937,7/8/24,21:31:00,21.51666667
309,2,B,7/8/24 21:56,7/8/24 22:10,10.00124949,29,0.425339926,14.9862069,14.14172414,145.0541672,0.145054167,7/8/24,21:56:08,21.93333333
310,2,B,7/8/24 22:21,7/8/24 22:35,2.520647219,29,0.035444677,14.86896552,14.06724138,36.57335192,0.036573352,7/8/24,22:21:16,22.35
311,2,B,7/8/24 22:46,7/8/24 23:00,3.620018685,29,0.042375702,14.74827586,14.04275862,52.54671024,0.05254671,7/8/24,22:46:25,22.76666667
312,2,B,7/8/24 23:11,7/8/24 23:25,7.069592657,29,0.140561338,14.7862069,14.02206897,102.6057963,0.102605796,7/8/24,23:11:33,23.18333333
313,2,B,7/8/24 23:36,7/8/24 23:50,-5.540159544,29,0.165419774,14.57586207,13.99586207,-80.46687865,-0.080466879,7/8/24,23:36:41,23.6
314,2,B,7/9/24 0:01,7/9/24 0:15,9.04860505,29,0.191958536,14.71724138,13.91724138,131.3600092,0.131360009,7/9/24,0:01:49,0.016666667
315,2,B,7/9/24 0:26,7/9/24 0:40,1.99452574,29,0.0183058,14.47586207,13.88344828,28.97914017,0.02897914,7/9/24,0:26:58,0.433333333
316,2,B,7/9/24 0:52,7/9/24 1:06,657.415079,21,0.904140502,14.50952381,13.82238095,9550.688653,9.550688653,7/9/24,0:52:06,0.866666667
317,2,B,7/9/24 1:17,7/9/24 1:31,1.949982128,29,0.013401775,14.0137931,13.77034483,28.37753927,0.028377539,7/9/24,1:17:14,1.283333333
318,2,B,7/9/24 1:42,7/9/24 1:56,1.485282907,29,0.013425427,14.41034483,13.7262069,21.58509532,0.021585095,7/9/24,1:42:23,1.7
319,2,B,7/9/24 2:07,7/9/24 2:21,4.108670078,29,0.082320976,14.07241379,13.71137931,59.7801121,0.059780112,7/9/24,2:07:32,2.116666667
320,2,B,7/9/24 2:32,7/9/24 2:46,14.09981614,29,0.376336696,14.01034483,13.60655172,205.1931067,0.205193107,7/9/24,2:32:40,2.533333333
321,2,B,7/9/24 2:57,7/9/24 3:11,12.71026268,29,0.260780409,13.68965517,13.52793103,185.1778843,0.185177884,7/9/24,2:57:48,2.95
322,2,B,7/9/24 3:22,7/9/24 3:36,17.57152457,29,0.449651381,13.95172414,13.50931034,255.7687183,0.255768718,7/9/24,3:22:57,3.366666667
323,2,B,7/9/24 3:48,7/9/24 4:02,11.67600937,29,0.297677776,13.62413793,13.43137931,170.1485433,0.170148543,7/9/24,3:48:05,3.8
324,2,B,7/9/24 4:13,7/9/24 4:27,13.55084501,29,0.299142227,13.55172414,13.38551724,197.5194451,0.197519445,7/9/24,4:13:14,4.216666667
325,2,B,7/9/24 4:38,7/9/24 4:52,5.489984197,29,0.092051556,13.56551724,13.32965517,80.01910323,0.080019103,7/9/24,4:38:22,4.633333333
326,2,B,7/9/24 5:03,7/9/24 5:17,9.402478522,29,0.252505176,13.62413793,13.22793103,137.0175352,0.137017535,7/9/24,5:03:31,5.05
327,2,B,7/9/24 5:28,7/9/24 5:42,7.875633285,29,0.114860861,13.83448276,13.19896552,114.6834777,0.114683478,7/9/24,5:28:39,5.466666667
328,2,B,7/9/24 5:53,7/9/24 6:07,11.49968929,29,0.270569541,13.70689655,13.13724138,167.5307737,0.167530774,7/9/24,5:53:48,5.883333333
329,2,B,7/9/24 6:18,7/9/24 6:32,8.039759223,29,0.145397816,13.65862069,13.08206897,117.1452343,0.117145234,7/9/24,6:18:57,6.3
330,2,B,7/9/24 6:44,7/9/24 6:57,1037.914663,20,0.70051046,13.725,13.053,15119.68447,15.11968447,7/9/24,6:44:05,6.733333333
331,2,B,7/9/24 7:09,7/9/24 7:23,4.001154391,29,0.047460319,13.87931034,13.02275862,58.25495159,0.058254952,7/9/24,7:09:14,7.15
332,2,B,7/9/24 7:34,7/9/24 7:48,4.962228051,29,0.077677729,13.93448276,12.97413793,72.23385348,0.072233853,7/9/24,7:34:22,7.566666667
333,2,B,7/9/24 7:59,7/9/24 8:13,4977.454504,19,0.739013846,13.95263158,12.90736842,72450.92079,72.45092079,7/9/24,7:59:30,7.983333333
334,2,B,7/9/24 8:24,7/9/24 8:38,14.59224056,29,0.341424726,14.25172414,12.91862069,212.1809527,0.212180953,7/9/24,8:24:39,8.4
335,2,B,7/9/24 8:49,7/9/24 9:03,4.347964901,29,0.062135101,14.29310345,12.86896552,63.21322096,0.063213221,7/9/24,8:49:48,8.816666667
336,2,B,7/9/24 9:14,7/9/24 9:28,9.388136694,29,0.288390737,14.56206897,12.8537931,136.3625481,0.136362548,7/9/24,9:14:56,9.233333333
337,2,B,7/9/24 9:40,7/9/24 9:53,4.379600034,29,0.054437542,14.78275862,12.86931034,63.56486893,0.063564869,7/9/24,9:40:05,9.666666667
338,2,B,7/9/24 10:05,7/9/24 10:19,92.01861155,29,0.642387899,14.75862069,12.85310345,1335.656526,1.335656526,7/9/24,10:05:13,10.08333333
339,2,B,7/9/24 10:30,7/9/24 10:44,4.064223323,29,0.137931209,15.18965517,12.86137931,58.90429637,0.058904296,7/9/24,10:30:23,10.5
340,2,B,7/9/24 10:55,7/9/24 11:09,6.609983614,29,0.21241444,15.24137931,12.88413793,95.78376241,0.095783762,7/9/24,10:55:31,10.91666667
341,2,B,7/9/24 11:20,7/9/24 11:34,3998.843433,18,0.483569646,14.96666667,12.81888889,58001.57709,58.00157709,7/9/24,11:20:39,11.33333333
342,2,B,7/9/24 11:45,7/9/24 11:59,6.239608418,29,0.116098916,15.04137931,12.89310345,90.47948777,0.090479488,7/9/24,11:45:47,11.75
343,2,B,7/9/24 12:10,7/9/24 12:24,6.141199527,29,0.195284404,14.99310345,12.89206897,89.06739734,0.089067397,7/9/24,12:10:56,12.16666667
344,2,B,7/9/24 12:36,7/9/24 12:49,3.785566942,29,0.059818461,15.31724138,12.89896552,54.84135953,0.05484136,7/9/24,12:36:04,12.6
345,2,B,7/9/24 13:01,7/9/24 13:15,5.435227583,29,0.108188245,15.04827586,12.92275862,78.81341367,0.078813414,7/9/24,13:01:12,13.01666667
346,2,B,7/9/24 13:26,7/9/24 13:40,7.557132931,29,0.260796484,15.50689655,12.96137931,109.4079566,0.109407957,7/9/24,13:26:20,13.43333333
347,2,B,7/9/24 13:51,7/9/24 14:05,2.868550092,29,0.037810913,15.46896552,12.99103448,41.53472659,0.041534727,7/9/24,13:51:28,13.85
348,2,B,7/9/24 14:16,7/9/24 14:30,3.533825896,29,0.052490453,15.62758621,12.97482759,51.13937906,0.051139379,7/9/24,14:16:37,14.26666667
349,2,B,7/9/24 14:41,7/9/24 14:55,6.978730489,29,0.139514178,15.49655172,13.04517241,101.0377896,0.10103779,7/9/24,14:41:45,14.68333333
350,2,B,7/9/24 15:06,7/9/24 15:20,8.336386361,29,0.289245104,15.83448276,13.12137931,120.5527424,0.120552742,7/9/24,15:06:53,15.1
351,2,B,7/9/24 15:32,7/9/24 15:45,6.62899784,29,0.248816121,15.92068966,13.13517241,95.83355579,0.095833556,7/9/24,15:32:01,15.53333333
352,2,B,7/9/24 15:57,7/9/24 16:11,8.842840001,29,0.257315185,15.87931034,13.15413793,127.8567509,0.127856751,7/9/24,15:57:10,15.95
353,2,B,7/9/24 16:22,7/9/24 16:36,9.46743833,29,0.172163957,16.0862069,13.19931034,136.7897673,0.136789767,7/9/24,16:22:18,16.36666667
354,2,B,7/9/24 16:47,7/9/24 17:01,6.741975294,29,0.267375646,16.18275862,13.24931034,97.37855649,0.097378556,7/9/24,16:47:26,16.78333333
355,2,B,7/9/24 17:12,7/9/24 17:26,5.464514598,29,0.191893753,16.29655172,13.28862069,78.89636493,0.078896365,7/9/24,17:12:35,17.2
356,2,B,7/9/24 17:37,7/9/24 17:51,3.758518037,29,0.087639683,15.95862069,13.30655172,54.32870842,0.054328708,7/9/24,17:37:43,17.61666667
357,2,B,7/9/24 18:02,7/9/24 18:16,2.534456803,29,0.037426472,16.26896552,13.37793103,36.59583747,0.036595837,7/9/24,18:02:52,18.03333333
358,2,B,7/9/24 18:28,7/9/24 18:41,13.87829609,29,0.291710421,16.64482759,13.41896552,200.1332751,0.200133275,7/9/24,18:28:00,18.46666667
359,2,B,7/9/24 18:53,7/9/24 19:07,5.665657546,29,0.282246988,17.08965517,13.44275862,81.57692948,0.081576929,7/9/24,18:53:09,18.88333333
360,2,B,7/9/24 19:18,7/9/24 19:32,16.07063513,29,0.596844162,16.61034483,13.52206897,231.7756858,0.231775686,7/9/24,19:18:17,19.3
361,2,B,7/9/24 19:43,7/9/24 19:57,1.685855152,29,0.01665364,16.60689655,13.54344828,24.31421538,0.024314215,7/9/24,19:43:25,19.71666667
362,2,B,7/9/24 20:08,7/9/24 20:22,1.191831609,29,0.00245297,16.74482759,13.61689655,17.18099123,0.017180991,7/9/24,20:08:33,20.13333333
363,2,B,7/9/24 20:33,7/9/24 20:47,9.435049227,29,0.324842955,16.30689655,13.61655172,136.2178598,0.13621786,7/9/24,20:33:41,20.55
364,2,B,7/9/24 20:58,7/9/24 21:12,15.10999067,29,0.489293665,16.08965517,13.61931034,218.3132749,0.218313275,7/9/24,20:58:50,20.96666667
365,2,B,7/9/24 21:23,7/9/24 21:37,4.87060374,29,0.139652216,16.15862069,13.60931034,70.35503877,0.070355039,7/9/24,21:23:58,21.38333333
366,2,B,7/9/24 21:49,7/9/24 22:03,2.813477058,29,0.047377577,15.83448276,13.48517241,40.68577921,0.040685779,7/9/24,21:49:06,21.81666667
367,2,B,7/9/24 22:14,7/9/24 22:28,8.943515783,29,0.192933519,15.63448276,13.43517241,129.42203,0.12942203,7/9/24,22:14:15,22.23333333
368,2,B,7/9/24 22:39,7/9/24 22:53,-3.290228509,29,0.05440882,15.72413793,13.45862069,-47.59827153,-0.047598272,7/9/24,22:39:23,22.65
369,2,B,7/9/24 23:04,7/9/24 23:18,5.808447984,29,0.135709769,15.53793103,13.48517241,84.08243107,0.084082431,7/9/24,23:04:31,23.06666667
370,2,B,7/9/24 23:29,7/9/24 23:43,2.447248267,29,0.024798435,15.37241379,13.40517241,35.44640998,0.03544641,7/9/24,23:29:39,23.48333333
371,2,B,7/9/24 23:54,7/10/24 0:08,-2.702499529,29,0.00275416,15.46896552,13.38172414,-39.13042318,-0.039130423,7/9/24,23:54:47,23.9
372,2,B,7/10/24 0:19,7/10/24 0:33,-3.13160038,29,0.067222937,15.16896552,13.34793103,-45.39070305,-0.045390703,7/10/24,0:19:56,0.316666667
373,2,B,7/10/24 0:45,7/10/24 0:58,3.317713269,29,0.024228396,15.11034483,13.29896552,48.098079,0.048098079,7/10/24,0:45:04,0.75
374,2,B,7/10/24 1:10,7/10/24 1:24,4.042005723,29,0.073385697,15.05172414,13.28551724,58.61032545,0.058610325,7/10/24,1:10:12,1.166666667
375,2,B,7/10/24 1:35,7/10/24 1:49,-4.956151394,29,0.088098185,15.01724138,13.24827586,-71.8743183,-0.071874318,7/10/24,1:35:20,1.583333333
376,2,B,7/10/24 2:00,7/10/24 2:14,3.553370616,29,0.011189579,14.8862069,13.22344828,51.55457453,0.051554575,7/10/24,2:00:28,2
377,2,B,7/10/24 2:25,7/10/24 2:39,-0.158069806,29,0.000134617,14.93448276,13.1637931,-2.292993578,-0.002292994,7/10/24,2:25:36,2.416666667
378,2,B,7/10/24 2:50,7/10/24 3:04,1.729155464,29,0.019998289,14.95862069,13.17482759,25.08138829,0.025081388,7/10/24,2:50:45,2.833333333
379,2,B,7/10/24 3:15,7/10/24 3:29,8.650651989,29,0.142264413,14.91724138,13.13137931,125.4956727,0.125495673,7/10/24,3:15:53,3.25
380,2,B,7/10/24 3:41,7/10/24 3:54,-2.581137495,29,0.037678591,14.80689655,13.12103448,-37.45910864,-0.037459109,7/10/24,3:41:01,3.683333333
381,2,B,7/10/24 4:06,7/10/24 4:20,-5.622158077,29,0.074578181,14.77241379,13.08068966,-81.6021049,-0.081602105,7/10/24,4:06:09,4.1
382,2,B,7/10/24 4:31,7/10/24 4:45,3.870257823,29,0.048828229,14.72068966,13.04517241,56.18446275,0.056184463,7/10/24,4:31:17,4.516666667
383,2,B,7/10/24 4:56,7/10/24 5:10,1.753867128,29,0.009662565,14.66551724,13.02551724,25.46573803,0.025465738,7/10/24,4:56:25,4.933333333
384,2,B,7/10/24 5:21,7/10/24 5:35,0.719411333,29,0.001854825,14.61034483,13.01172414,10.44768604,0.010447686,7/10/24,5:21:34,5.35
385,2,B,7/10/24 5:46,7/10/24 6:00,1.171230374,29,0.008257324,14.66551724,12.9462069,17.00598945,0.017005989,7/10/24,5:46:42,5.766666667
386,2,B,7/10/24 6:11,7/10/24 6:25,3.029151066,29,0.04346228,14.60689655,12.89862069,43.9915207,0.043991521,7/10/24,6:11:51,6.183333333
387,2,B,7/10/24 6:36,7/10/24 6:50,3.045486262,29,0.037724581,14.65172414,12.90206897,44.22186322,0.044221863,7/10/24,6:36:59,6.6
388,2,B,7/10/24 7:02,7/10/24 7:16,-0.626182805,29,0.000533461,14.81724138,12.89448276,-9.087236594,-0.009087237,7/10/24,7:02:07,7.033333333
389,2,B,7/10/24 7:27,7/10/24 7:41,3.656825677,29,0.041254969,15.11724138,12.90517241,53.01304488,0.053013045,7/10/24,7:27:15,7.45
390,2,B,7/10/24 7:52,7/10/24 8:04,7.645710568,25,0.138847518,15.432,12.896,110.7190621,0.110719062,7/10/24,7:52:23,7.866666667
