   2021     10      8   12.00     28680.00   0.47026E+01   0.00000E+00   0.47026E+01   0.48260E+01   0.49391E+01   0.00000E+00   0.00000E+00   0.67439E+00   0.20130E+02   0.17834E+02  -0.81831E+02  -0.45545E+02   0.34616E-02   0.78757E-05   0.10591E-02       0.25      83.09     0.0000  0.00   0.56803E-01   0.40279E+01     4.7877     4.8395     4.8544     4.8623     4.9391
   2021     10      9   12.00     28704.00   0.45784E+01   0.00000E+00   0.45784E+01   0.47192E+01   0.48371E+01   0.00000E+00   0.00000E+00   0.67439E+00   0.22868E+02   0.20921E+02  -0.95854E+02  -0.46700E+02   0.40221E-02   0.10484E-04   0.19560E-02       0.25      87.13     0.0000  0.00   0.20466E+00  -0.70103E+00     4.6788     4.7336     4.7493     4.7596     4.8370
   2021     10     10   12.00     28728.00   0.38876E+01   0.00000E+00   0.38876E+01   0.41100E+01   0.42009E+01   0.00000E+00   0.00000E+00   0.67439E+00   0.43050E+02   0.43852E+02  -0.15463E+03  -0.52097E+02   0.75271E-02   0.13056E-03   0.18865E-01       0.25      79.67     0.0000  0.00   0.68563E+00  -0.71740E+01     4.0722     4.1254     4.1409     4.1526     4.1960
   2021     10     11   12.00     28752.00   0.27573E+01   0.00000E+00   0.27573E+01   0.29834E+01   0.30555E+01   0.00000E+00   0.00000E+00   0.67439E+00   0.45506E+02   0.51461E+02  -0.15400E+03  -0.49484E+02   0.89431E-02   0.25907E-03   0.34688E-01       0.25      53.53     0.0000  0.00   0.92984E+00  -0.11213E+02     2.9523     2.9977     3.0101     3.0194     3.0485
   2021     10     12   12.00     28776.00   0.19786E+01   0.00000E+00   0.19786E+01   0.21169E+01   0.26802E+01   0.00000E+00   0.00000E+00   0.67439E+00   0.27529E+02   0.29455E+02  -0.88372E+02  -0.32769E+02   0.65253E-02   0.61027E-04   0.11555E-01       0.26      35.30     0.0000  0.00   0.54279E+00  -0.20573E+01     2.0830     2.1214     2.1385     2.1878     2.6792
   2021     10     13   12.00     28800.00   0.18142E+01   0.00000E+00   0.18142E+01   0.18952E+01   0.27040E+01   0.00000E+00   0.00000E+00   0.67439E+00   0.14721E+02   0.10068E+02  -0.47166E+02  -0.23208E+02   0.50537E-02   0.13012E-04   0.45601E-02       0.26      41.74     0.0000  0.00   0.30071E+00   0.60914E+01     1.8640     1.8864     1.8994     2.0339     2.7040
   2021     10     14   12.00     28824.00   0.17189E+01   0.00000E+00   0.17189E+01   0.19437E+01   0.49327E+01   0.00000E+00   0.00000E+00   0.67439E+00   0.86357E+01   0.59282E+01  -0.43994E+02  -0.68279E+01   0.35795E-02   0.52582E-19   0.12670E-02       0.26      51.17     0.0000  0.00   0.14401E+00  -0.15163E+01     1.7603     1.8059     1.9681     2.9669     4.9327
   2021     10     15   12.00     28848.00   0.14712E+01   0.00000E+00   0.14712E+01   0.18466E+01   0.60812E+01   0.00000E+00   0.00000E+00   0.67439E+00   0.93641E+01   0.94022E+01  -0.55282E+02  -0.13356E+02   0.43193E-02   0.65814E-08   0.33255E-02       0.26      45.64     0.0000  0.00   0.20150E+00   0.14813E+01     1.5330     1.6119     1.8054     3.7549     6.0799
   2021     10     16   12.00     28872.00   0.15965E+01   0.00000E+00   0.15965E+01   0.17043E+01   0.22718E+01   0.00000E+00   0.00000E+00   0.67439E+00   0.88303E+01   0.76591E+01  -0.56478E+02  -0.67343E+02   0.67961E-02   0.93142E-04   0.15035E-01       0.26      42.02     0.0000  0.00   0.52042E-01   0.15818E+02     1.6665     1.6913     1.7075     1.8936     2.2717
   2021     10     17   12.00     28896.00   0.16246E+01   0.00000E+00   0.16246E+01   0.16976E+01   0.21460E+01   0.00000E+00   0.00000E+00   0.67439E+00   0.52160E+01   0.10217E+01  -0.50885E+02  -0.30042E+02   0.58359E-02   0.71180E-04   0.93600E-02       0.26      54.46     0.0000  0.00  -0.21766E+00   0.11186E+02     1.6755     1.6953     1.7056     1.7708     2.1459
   2021     10     18   12.00     28920.00   0.13531E+01   0.00000E+00   0.13531E+01   0.16470E+01   0.45520E+01   0.00000E+00   0.00000E+00   0.67439E+00   0.73123E+01   0.69505E+01  -0.60351E+02  -0.77656E+01   0.36186E-02   0.93437E-15   0.12802E-02       0.26      56.90     0.0000  0.00  -0.19992E-01   0.45716E+01     1.4196     1.4785     1.7644     2.6794     4.5520
   2021     10     19   12.00     28944.00   0.85062E+00   0.00000E+00   0.85062E+00   0.13778E+01   0.56012E+01   0.00000E+00   0.00000E+00   0.67439E+00   0.10807E+02   0.89647E+01  -0.60778E+02  -0.55273E+01   0.42255E-02   0.23045E-22   0.22446E-02       0.26      38.91     0.0000  0.00   0.15624E+00   0.54201E+01     0.9248     0.9742     1.6749     3.4529     5.6012
   2021     10     20   12.00     28968.00   0.61848E+00   0.00000E+00   0.61848E+00   0.11042E+01   0.57903E+01   0.00000E+00   0.00000E+00   0.67439E+00   0.80720E+01   0.51712E+01  -0.40898E+02  -0.17690E+02   0.61708E-02   0.33676E-07   0.97532E-02       0.27      26.69     0.0000  0.00   0.53590E+00   0.23493E+01     0.6666     0.6980     1.1401     3.7088     5.7893
   2021     10     21   12.00     28992.00   0.10458E+01   0.00000E+00   0.10458E+01   0.11200E+01   0.15927E+01   0.00000E+00   0.00000E+00   0.67439E+00   0.95896E+01   0.64682E+01  -0.36215E+02  -0.64992E+02   0.10064E-01   0.31172E-03   0.61799E-01       0.27      30.94     0.0000  0.00   0.13158E+01   0.56122E+01     1.0980     1.1125     1.1215     1.2352     1.5919
   2021     10     22   12.00     29016.00   0.99089E+00   0.00000E+00   0.99089E+00   0.10946E+01   0.11670E+01   0.00000E+00   0.00000E+00   0.67439E+00   0.18825E+02   0.16342E+02  -0.65404E+02  -0.43557E+02   0.84042E-02   0.25246E-03   0.42028E-01       0.27      47.96     0.0000  0.00   0.52858E+00  -0.12052E+02     1.0802     1.0996     1.1070     1.1159     1.1649
   2021     10     23   12.00     29040.00  -0.11580E-02   0.00000E+00   0.36951E+00   0.55077E+00   0.10122E+01   0.00000E+00  -0.37067E+00   0.67439E+00   0.40722E+02   0.36030E+02  -0.12792E+03  -0.34568E+02   0.90886E-02   0.30541E-03   0.44946E-01       0.32      59.88     0.0000  0.00   0.24051E+00  -0.22078E+02     0.4948     0.5443     0.5746     0.7222     1.0085
   2021     10     24   12.00     29064.00  -0.17176E+01   0.00000E+00  -0.45215E-08   0.12781E+00   0.32274E+01   0.00000E+00  -0.17176E+01   0.67439E+00   0.59164E+02   0.42852E+02  -0.16258E+03  -0.56338E+01   0.78525E-02   0.11434E-12   0.12175E-01       0.40      60.21     0.0000  0.00   0.42314E+00  -0.22095E+01     0.0236     0.0457     0.0615     1.0043     3.2274
   2021     10     25   12.00     29088.00  -0.33605E+01   0.00000E+00  -0.46057E-08   0.22959E+00   0.42401E+01   0.00000E+00  -0.33605E+01   0.67439E+00   0.50013E+02   0.35909E+02  -0.14648E+03  -0.11535E+02   0.66986E-02   0.27123E-20   0.33637E-02       0.40      53.55     0.0000  0.00   0.18313E+00  -0.17480E+01     0.0163     0.0320     0.1246     1.9154     4.2401
   2021     10     26   12.00     29112.00  -0.41865E+01   0.00000E+00  -0.47313E-08   0.38173E+00   0.42938E+01   0.00000E+00  -0.41865E+01   0.67439E+00   0.32124E+02   0.18737E+02  -0.11142E+03  -0.17713E+02   0.50204E-02   0.24573E-21   0.77612E-03       0.40      57.89     0.0000  0.00   0.27365E-01  -0.10528E+01     0.0223     0.0818     0.3327     2.7299     4.2938
   2021     10     27   12.00     29136.00  -0.48421E+01   0.00000E+00  -0.57530E-08   0.64025E+00   0.42810E+01   0.00000E+00  -0.48421E+01   0.67439E+00   0.25277E+02   0.17846E+02  -0.10368E+03  -0.20211E+02   0.54411E-02   0.10159E-28   0.46666E-04       0.40      59.40     0.0000  0.00  -0.20287E-02  -0.56168E-01     0.1722     0.2664     0.6381     3.3926     4.2810
   2021     10     28   12.00     29160.00  -0.65357E+01   0.00000E+00  -0.83560E-08   0.90489E+00   0.42356E+01   0.00000E+00  -0.65357E+01   0.67439E+00   0.38174E+02   0.31378E+02  -0.13011E+03  -0.16975E+02   0.14466E-01   0.60526E-34   0.82565E-18       0.40      46.40     0.0000  0.00  -0.65747E-16  -0.47381E-14     0.3944     0.4450     0.9609     3.8065     4.2356
   2021     10     29   12.00     29184.00  -0.70279E+01   0.00000E+00  -0.11322E-07   0.11087E+01   0.41984E+01   0.00000E+00  -0.70279E+01   0.67439E+00   0.39145E+02   0.27348E+02  -0.12705E+03  -0.14120E+02   0.15663E-01   0.12821E-49   0.13902E-34       0.40      34.27     0.0000  0.00  -0.76843E-33  -0.73594E-31     0.5288     0.5965     1.3112     4.0041     4.1984
   2021     10     30   12.00     29208.00  -0.72898E+01   0.00000E+00  -0.15070E-07   0.12765E+01   0.41962E+01   0.00000E+00  -0.72898E+01   0.67439E+00   0.20421E+02   0.29429E+02  -0.11041E+03  -0.13730E+02   0.14541E-01   0.76790E-66   0.54731E-51       0.40      35.36     0.0000  0.00  -0.25416E-49  -0.27953E-47     0.6257     0.7262     1.6770     4.0884     4.1962
   2021     10     31   12.00     29232.00  -0.64717E+01   0.00000E+00  -0.17986E-07   0.14641E+01   0.42134E+01   0.00000E+00  -0.64717E+01   0.67439E+00   0.77254E+01   0.11154E+02  -0.79441E+02  -0.15797E+02   0.10709E-01   0.73436E-81   0.27521E-67       0.40      43.70     0.0000  0.00  -0.12717E-65  -0.14050E-63     0.7423     0.8704     2.1271     4.1231     4.2134
   2021     11      1   12.00     29256.00  -0.62060E+01   0.00000E+00  -0.20234E-07   0.16487E+01   0.42110E+01   0.00000E+00  -0.62060E+01   0.67439E+00   0.87865E+01   0.63650E+01  -0.75714E+02  -0.15161E+02   0.96608E-02   0.56573E-96   0.15753E-83       0.40      41.86     0.0000  0.00  -0.69806E-82  -0.79891E-80     0.8507     1.0187     2.5809     4.1266     4.2110
   2021     11      2   12.00     29280.00  -0.66595E+01   0.00000E+00  -0.23258E-07   0.18068E+01   0.41875E+01   0.00000E+00  -0.66595E+01   0.67439E+00   0.76967E+01   0.21651E+02  -0.89910E+02  -0.12969E+02   0.10342E-01   0.73648-112   0.10383E-99       0.40      31.47     0.0000  0.00  -0.45479E-98  -0.52567E-96     0.9278     1.1587     2.9746     4.1110     4.1875
   2021     11      3   12.00     29304.00  -0.46461E+01   0.00000E+00  -0.26383E-07   0.18976E+01   0.41436E+01   0.00000E+00  -0.27356E+01  -0.32876E+01  -0.15681E+01   0.23920E+01  -0.61386E+02  -0.75849E+01   0.13983E-01   0.37075-128   0.74367-116       0.76      19.99     0.0000  0.00  -0.32030-114  -0.37556-112     0.9341     1.2759     3.2105     4.0871     4.1436
   2021     11      4   12.00     29328.00  -0.31378E+00   0.00000E+00  -0.25924E-07   0.19208E+01   0.41048E+01   0.00000E+00  -0.13198E+00  -0.31491E+00   0.16742E+01  -0.91708E+01  -0.53066E+02  -0.60081E+01   0.13073E-01   0.61787-146   0.63774-132       0.85      15.75     0.0000  0.00  -0.27265-130  -0.32208-128     0.8792     1.3672     3.2879     4.0484     4.1048
   2021     11      5   12.00     29352.00  -0.11275E+00   0.00000E+00  -0.23241E-07   0.19359E+01   0.40919E+01   0.00000E+00   0.60645E-04  -0.11275E+00  -0.10990E+02  -0.53428E+01  -0.44230E+02  -0.57060E+01   0.68067E-02   0.62972-163   0.62595-148       0.85      15.11     0.0000  0.00  -0.26776-146  -0.31636-144     0.8306     1.4516     3.3272     4.0285     4.0919
   2021     11      6   12.00     29376.00  -0.27797E+01   0.00000E+00  -0.20866E-07   0.19546E+01   0.40901E+01   0.00000E+00   0.53863E-04  -0.27797E+01  -0.21935E+02   0.25861E+01  -0.41213E+02  -0.55583E+01   0.48742E-02   0.00000E+00   0.63833-164       0.85      17.21     0.0000  0.00  -0.27290-162  -0.32247-160     0.7969     1.5312     3.3645     4.0205     4.0901
   2021     11      7   12.00     29400.00  -0.51605E+01   0.00000E+00  -0.19618E-07   0.19783E+01   0.40903E+01   0.00000E+00  -0.59583E-01  -0.51590E+01  -0.19594E+02   0.45463E+01  -0.45514E+02  -0.54517E+01   0.53491E-02   0.00000E+00   0.63700-180       0.85      21.97     0.0000  0.00  -0.27227-178  -0.32173-176     0.7757     1.6085     3.4065     4.0208     4.0903
   2021     11      8   12.00     29424.00  -0.50548E+01   0.00000E+00  -0.18941E-07   0.20043E+01   0.40913E+01   0.00000E+00  -0.49357E+00  -0.50548E+01  -0.44343E+02   0.10561E+02  -0.26780E+02  -0.53690E+01   0.16064E-01   0.00000E+00   0.61703-196       0.85      24.41     0.0000  0.00  -0.26371-194  -0.31162-192     0.7617     1.6821     3.4496     4.0264     4.0913
   2021     11      9   12.00     29448.00  -0.68996E+01   0.00000E+00  -0.18675E-07   0.20314E+01   0.40931E+01   0.00000E+00  -0.75472E+00  -0.68996E+01  -0.83422E+02   0.23019E+02  -0.15881E+00  -0.52073E+01   0.16230E-01   0.00000E+00   0.58947-212       0.85      21.41     0.0000  0.00  -0.25191-210  -0.29768-208     0.7525     1.7520     3.4932     4.0342     4.0931
   2021     11     10   12.00     29472.00  -0.80135E+01   0.00000E+00  -0.18565E-07   0.20573E+01   0.40947E+01   0.00000E+00  -0.78230E+00  -0.80117E+01  -0.11003E+03   0.25832E+02   0.23640E+02  -0.50428E+01   0.11486E-01   0.00000E+00   0.55786-228       0.85      17.09     0.0000  0.00  -0.23839-226  -0.28171-224     0.7451     1.8173     3.5349     4.0400     4.0947
   2021     11     11   12.00     29496.00  -0.84967E+01   0.00000E+00  -0.18483E-07   0.20829E+01   0.40876E+01   0.00000E+00  -0.81798E+00  -0.84966E+01  -0.98874E+02   0.23972E+02   0.14340E+02  -0.50907E+01   0.80917E-02   0.00000E+00   0.52721-244       0.85      16.12     0.0000  0.00  -0.22529-242  -0.26623-240     0.7395     1.8784     3.5846     4.0281     4.0876
   2021     11     12   12.00     29520.00  -0.66216E+01   0.00000E+00  -0.18484E-07   0.21090E+01   0.40854E+01   0.00000E+00  -0.89571E+00  -0.66216E+01  -0.75558E+02   0.25630E+02  -0.10635E+02  -0.49516E+01   0.10458E-01   0.00000E+00   0.49776-260       0.85      16.73     0.0000  0.00  -0.21271-258  -0.25136-256     0.7366     1.9376     3.6326     4.0198     4.0854
   2021     11     13   12.00     29544.00  -0.32971E+01   0.00000E+00  -0.18439E-07   0.21340E+01   0.40869E+01   0.00000E+00  -0.57068E+00  -0.32971E+01  -0.23094E+00  -0.10823E+02  -0.49508E+02  -0.48596E+01   0.94132E-02   0.00000E+00   0.46882-276       0.85      16.88     0.0000  0.00  -0.20034-274  -0.23674-272     0.7353     1.9956     3.6690     4.0265     4.0869
   2021     11     14   12.00     29568.00  -0.12912E+01   0.00000E+00  -0.18008E-07   0.21565E+01   0.40890E+01   0.00000E+00  -0.98058E-01  -0.12929E+01   0.31998E+02  -0.27024E+02  -0.65536E+02  -0.47563E+01   0.67996E-02   0.00000E+00   0.44547-292       0.85      16.78     0.0000  0.00  -0.19039-290  -0.22498-288     0.7336     2.0487     3.7002     4.0337     4.0890
   2021     11     15   12.00     29592.00  -0.32651E+01   0.00000E+00  -0.17448E-07   0.21777E+01   0.40870E+01   0.00000E+00  -0.19043E-02  -0.32651E+01   0.17034E+02  -0.20968E+02  -0.56629E+02  -0.47763E+01   0.52443E-02   0.00000E+00   0.42953-308       0.85      17.06     0.0000  0.00  -0.18358-306  -0.21693-304     0.7325     2.0980     3.7327     4.0331     4.0870
   2021     11     16   12.00     29616.00  -0.58635E+01   0.00000E+00  -0.17184E-07   0.22004E+01   0.40813E+01   0.00000E+00  -0.46247E-02  -0.58635E+01   0.56240E+01  -0.12849E+02  -0.53337E+02  -0.46744E+01   0.51996E-02   0.00000E+00   0.49407-323       0.85      16.98     0.0000  0.00   0.13043-320  -0.67134-319     0.7340     2.1479     3.7728     4.0181     4.0813
   2021     11     17   12.00     29640.00  -0.60935E+01   0.00000E+00  -0.17147E-07   0.22230E+01   0.40828E+01   0.00000E+00  -0.53078E-02  -0.60935E+01   0.63503E+01  -0.90786E+01  -0.57834E+02  -0.45908E+01   0.65986E-02   0.00000E+00   0.49407-323       0.85      16.12     0.0000  0.00   0.13389-320  -0.65558-319     0.7373     2.2000     3.8003     4.0223     4.0828
   2021     11     18   12.00     29664.00  -0.57436E+01   0.00000E+00  -0.17095E-07   0.22446E+01   0.40845E+01   0.00000E+00  -0.46793E-02  -0.57420E+01  -0.15823E+01  -0.41245E+01  -0.54855E+02  -0.45096E+01   0.97216E-02   0.00000E+00   0.49407-323       0.85      15.77     0.0000  0.00   0.13389-320  -0.65558-319     0.7411     2.2498     3.8240     4.0290     4.0845
   2021     11     19   12.00     29688.00  -0.57995E+01   0.00000E+00  -0.16966E-07   0.22651E+01   0.40855E+01   0.00000E+00  -0.36485E-02  -0.57995E+01  -0.15130E+02   0.50550E+00  -0.45938E+02  -0.44679E+01   0.90086E-02   0.00000E+00   0.49407-323       0.85      16.28     0.0000  0.00   0.13389-320  -0.65533-319     0.7450     2.2964     3.8469     4.0335     4.0855
   2021     11     20   12.00     29712.00  -0.60621E+01   0.00000E+00  -0.16761E-07   0.22853E+01   0.40776E+01   0.00000E+00  -0.35648E-02  -0.60621E+01  -0.85293E+01  -0.24726E+01  -0.49560E+02  -0.44912E+01   0.39556E-02   0.00000E+00   0.49407-323       0.85      16.25     0.0000  0.00   0.11907-320  -0.62519-319     0.7490     2.3424     3.8773     4.0177     4.0776
   2021     11     21   12.00     29736.00  -0.59740E+01   0.00000E+00  -0.16569E-07   0.23048E+01   0.40793E+01   0.00000E+00  -0.32886E-02  -0.59722E+01  -0.10530E+02  -0.89878E+01  -0.41045E+02  -0.43713E+01   0.60283E-02   0.00000E+00   0.49407-323       0.85      17.96     0.0000  0.00   0.11858-320  -0.62465-319     0.7536     2.3909     3.8956     4.0187     4.0793
   2021     11     22   12.00     29760.00  -0.10400E+02   0.00000E+00  -0.16497E-07   0.23240E+01   0.40804E+01   0.00000E+00  -0.58983E-02  -0.10400E+02  -0.13165E+02  -0.44882E+01  -0.42909E+02  -0.43041E+01   0.41635E-02   0.00000E+00   0.49407-323       0.85      18.62     0.0000  0.00   0.11858-320  -0.62465-319     0.7592     2.4373     3.9111     4.0240     4.0804
   2021     11     23   12.00     29784.00  -0.12498E+02   0.00000E+00  -0.16786E-07   0.23440E+01   0.40820E+01   0.00000E+00  -0.82760E-02  -0.12498E+02  -0.19997E+02   0.68371E-01  -0.40633E+02  -0.42434E+01   0.67183E-02   0.00000E+00   0.49407-323       0.85      15.97     0.0000  0.00   0.11858-320  -0.62465-319     0.7670     2.4829     3.9269     4.0295     4.0820
   2021     11     24   12.00     29808.00  -0.14844E+02   0.00000E+00  -0.17325E-07   0.23647E+01   0.40780E+01   0.00000E+00  -0.10487E-01  -0.14844E+02  -0.17868E+02  -0.11827E+01  -0.41512E+02  -0.42875E+01   0.10495E-01   0.00000E+00   0.49407-323       0.85      14.97     0.0000  0.00   0.11067-320  -0.60938-319     0.7761     2.5297     3.9461     4.0246     4.0780
   2021     11     25   12.00     29832.00  -0.15481E+02   0.00000E+00  -0.18119E-07   0.23863E+01   0.40763E+01   0.00000E+00  -0.11731E-01  -0.15481E+02  -0.22060E+02   0.95070E+01  -0.48010E+02  -0.41875E+01   0.11026E-01   0.00000E+00   0.49407-323       0.85      16.54     0.0000  0.00   0.10277-320  -0.59332-319     0.7865     2.5848     3.9614     4.0165     4.0763
   2021     11     26   12.00     29856.00  -0.10153E+02   0.00000E+00  -0.18746E-07   0.24062E+01   0.40772E+01   0.00000E+00  -0.71085E-02  -0.10151E+02  -0.45548E+01  -0.96410E+01  -0.46366E+02  -0.41225E+01   0.10607E-01   0.00000E+00   0.49407-323       0.85      15.11     0.0000  0.00   0.10277-320  -0.59332-319     0.7958     2.6345     3.9711     4.0204     4.0772
