flux,chamber,datetime_start,datetime_end,slope_ppm_hr,n_obs_included_in_lm,r2,air_temp,sur_wat_temp,umol_m2_hr,mmol_m2_hr,pond,date,time,time24
814,1,7/30/24 10:57,7/30/24 11:57,162.9435833,117,0.999420112,18.02991453,12.73051282,2338.566003,2.338566003,B,7/30/24,10:57:31,10.95
815,1,7/30/24 12:07,7/30/24 13:07,156.517715,119,0.996402122,18.05294118,13.13109244,2246.164326,2.246164326,B,7/30/24,12:07:49,12.11666667
816,1,7/30/24 13:18,7/30/24 14:17,163.9217632,115,0.997884368,17.49043478,13.23104348,2356.971687,2.356971687,B,7/30/24,13:18:08,13.3
817,1,7/30/24 14:28,7/30/24 15:27,157.015924,119,0.9983255,16.50252101,13.41243697,2265.375347,2.265375347,B,7/30/24,14:28:27,14.46666667
818,1,7/30/24 15:38,7/30/24 16:38,149.6671517,116,0.99835241,16.33534483,13.44474138,2160.596632,2.160596632,B,7/30/24,15:38:45,15.63333333
819,1,7/30/24 16:49,7/30/24 17:48,142.7430602,113,0.997876961,16.66725664,13.49380531,2058.280433,2.058280433,B,7/30/24,16:49:04,16.81666667
820,1,7/30/24 17:59,7/30/24 18:58,141.8625209,118,0.998633915,16.42627119,13.47813559,2047.285852,2.047285852,B,7/30/24,17:59:23,17.98333333
821,1,7/30/24 19:09,7/30/24 20:09,136.4565232,117,0.998499769,16.35726496,13.48931624,1969.738705,1.969738705,B,7/30/24,19:09:41,19.15
822,1,7/30/24 20:20,7/30/24 21:19,138.4054876,119,0.997816559,15.87058824,13.40210084,2001.236027,2.001236027,B,7/30/24,20:20:00,20.33333333
823,1,7/30/24 21:30,7/30/24 22:29,136.4765454,115,0.995317438,15.13652174,13.25634783,1978.369764,1.978369764,B,7/30/24,21:30:19,21.5
824,1,7/30/24 22:40,7/30/24 23:40,145.7837115,116,0.994384983,14.52844828,13.07793103,2117.753746,2.117753746,B,7/30/24,22:40:37,22.66666667
825,1,7/30/24 23:50,7/31/24 0:50,136.4594267,116,0.995203,14.27413793,12.89931034,1984.056742,1.984056742,B,7/30/24,23:50:56,23.83333333
826,1,7/31/24 1:01,7/31/24 2:00,131.2634358,116,0.997339247,13.9387931,12.70887931,1910.738751,1.910738751,B,7/31/24,1:01:15,1.016666667
827,1,7/31/24 2:11,7/31/24 3:11,140.792882,115,0.984847539,13.65826087,12.58,2051.458927,2.051458927,B,7/31/24,2:11:34,2.183333333
828,1,7/31/24 3:21,7/31/24 4:21,135.3486167,114,0.993716209,13.53333333,12.48061404,1972.991252,1.972991252,B,7/31/24,3:21:52,3.35
829,1,7/31/24 4:32,7/31/24 5:31,144.7642655,117,0.994561262,13.52478632,12.37384615,2110.307086,2.110307086,B,7/31/24,4:32:10,4.533333333
830,1,7/31/24 5:42,7/31/24 6:41,144.4845274,116,0.996855661,13.47155172,12.29431034,2106.620384,2.106620384,B,7/31/24,5:42:29,5.7
831,1,7/31/24 6:52,7/31/24 7:52,136.2734594,117,0.997628127,13.51025641,12.21153846,1986.632698,1.986632698,B,7/31/24,6:52:47,6.866666667
832,1,7/31/24 8:03,7/31/24 9:02,149.7169375,115,0.9970992,13.6973913,12.13791304,2181.191586,2.181191586,B,7/31/24,8:03:06,8.05
833,1,7/31/24 9:13,7/31/24 10:12,153.8288052,116,0.997416635,14.12155172,12.13603448,2237.78743,2.23778743,B,7/31/24,9:13:24,9.216666667
834,1,7/31/24 10:23,7/31/24 11:23,152.4631085,115,0.997986107,14.41391304,12.16991304,2215.665366,2.215665366,B,7/31/24,10:23:43,10.38333333
835,1,7/31/24 11:34,7/31/24 12:33,160.981428,116,0.998523752,14.85948276,12.20017241,2335.838282,2.335838282,B,7/31/24,11:34:02,11.56666667
836,1,7/31/24 12:44,7/31/24 13:43,164.6366293,115,0.998166232,15.14521739,12.3,2386.507545,2.386507545,B,7/31/24,12:44:20,12.73333333
837,1,7/31/24 13:54,7/31/24 14:54,164.2902746,115,0.998449641,15.14,12.36269565,2381.530023,2.381530023,B,7/31/24,13:54:39,13.9
838,1,7/31/24 15:04,7/31/24 16:04,168.8785429,119,0.998828216,15.8789916,12.42941176,2441.781781,2.441781781,B,7/31/24,15:04:57,15.06666667
839,1,7/31/24 16:15,7/31/24 17:14,159.8392986,118,0.999144783,16.31186441,12.51305085,2307.629029,2.307629029,B,7/31/24,16:15:16,16.25
840,1,7/31/24 17:25,7/31/24 18:25,155.8662663,114,0.998738405,16.80087719,12.61438596,2246.474477,2.246474477,B,7/31/24,17:25:34,17.41666667
841,1,7/31/24 18:35,7/31/24 19:35,154.1552474,118,0.998845631,17.29237288,12.71084746,2218.054024,2.218054024,B,7/31/24,18:35:53,18.58333333
842,1,7/31/24 19:46,7/31/24 20:45,153.7264151,110,0.998449729,15.95454545,12.73727273,2222.119257,2.222119257,B,7/31/24,19:46:12,19.76666667
843,1,7/31/24 20:56,7/31/24 21:55,153.0345039,119,0.997653626,15.48151261,12.67487395,2215.743062,2.215743062,B,7/31/24,20:56:30,20.93333333
844,1,7/31/24 22:06,7/31/24 23:06,149.9369111,117,0.996380495,14.98717949,12.59521368,2174.618321,2.174618321,B,7/31/24,22:06:49,22.1
845,1,7/31/24 23:17,8/1/24 0:16,148.1116801,114,0.998314663,14.69035088,12.50859649,2150.361206,2.150361206,B,7/31/24,23:17:08,23.28333333
846,1,8/1/24 0:27,8/1/24 1:26,146.7701273,116,0.996067734,14.86034483,12.44224138,2129.626133,2.129626133,B,8/1/24,0:27:26,0.45
847,1,8/1/24 1:37,8/1/24 2:37,151.6797748,116,0.997334926,14.62586207,12.36525862,2202.658124,2.202658124,B,8/1/24,1:37:45,1.616666667
848,1,8/1/24 2:48,8/1/24 3:47,151.4775565,115,0.998565113,14.46,12.25217391,2200.990116,2.200990116,B,8/1/24,2:48:03,2.8
849,1,8/1/24 3:58,8/1/24 4:57,153.468373,116,0.998060381,14.275,12.14422414,2231.352236,2.231352236,B,8/1/24,3:58:22,3.966666667
850,1,8/1/24 5:08,8/1/24 6:08,153.4835146,116,0.997167557,14,12.03715517,2233.709537,2.233709537,B,8/1/24,5:08:41,5.133333333
851,1,8/1/24 6:19,8/1/24 7:18,148.5961092,116,0.998136747,13.91034483,11.94551724,2163.25651,2.16325651,B,8/1/24,6:19:01,6.316666667
852,1,8/1/24 7:29,8/1/24 8:28,155.2970262,115,0.996239143,13.87913043,11.86965217,2261.054068,2.261054068,B,8/1/24,7:29:19,7.483333333
853,1,8/1/24 8:39,8/1/24 9:39,146.2471174,116,0.997004569,13.84655172,11.81189655,2129.533221,2.129533221,B,8/1/24,8:39:38,8.65
854,1,8/1/24 9:49,8/1/24 10:49,148.4309623,116,0.9973749,14.08965517,11.76698276,2159.503388,2.159503388,B,8/1/24,9:49:57,9.816666667
855,1,8/1/24 11:00,8/1/24 11:59,137.7112664,115,0.997903005,14.6626087,11.76617391,1999.555393,1.999555393,B,8/1/24,11:00:15,11
856,1,8/1/24 12:10,8/1/24 13:10,140.7133989,116,0.998331369,14.85258621,11.79534483,2041.798354,2.041798354,B,8/1/24,12:10:34,12.16666667
857,1,8/1/24 13:20,8/1/24 14:20,134.5834781,114,0.998984609,15.76842105,11.85210526,1946.660867,1.946660867,B,8/1/24,13:20:53,13.33333333
858,1,8/1/24 14:31,8/1/24 15:30,137.1125058,113,0.998834933,16.09380531,11.92176991,1981.010534,1.981010534,B,8/1/24,14:31:11,14.51666667
859,1,8/1/24 15:41,8/1/24 16:40,128.4139676,110,0.998214073,16.17181818,11.97845455,1854.833207,1.854833207,B,8/1/24,15:41:30,15.68333333
860,1,8/1/24 16:51,8/1/24 17:51,121.7095839,119,0.997895587,15.94453782,12.01655462,1759.376047,1.759376047,B,8/1/24,16:51:48,16.85
861,1,8/1/24 18:02,8/1/24 19:01,121.0294141,117,0.998789844,16.25470085,12.05350427,1747.6688,1.7476688,B,8/1/24,18:02:07,18.03333333
862,1,8/1/24 19:12,8/1/24 20:11,119.3393374,118,0.998019192,15.51694915,12.04923729,1727.668215,1.727668215,B,8/1/24,19:12:26,19.2
863,1,8/1/24 20:22,8/1/24 21:22,115.4087075,116,0.998590119,15.2137931,12.05784483,1672.5212,1.6725212,B,8/1/24,20:22:45,20.36666667
864,1,8/1/24 21:33,8/1/24 22:32,116.2964006,116,0.99875335,14.93189655,12.02551724,1687.034987,1.687034987,B,8/1/24,21:33:03,21.55
865,1,8/1/24 22:43,8/1/24 23:42,122.0987105,115,0.998505058,14.67652174,11.96573913,1772.776766,1.772776766,B,8/1/24,22:43:22,22.71666667
866,1,8/1/24 23:53,8/2/24 0:53,123.6412654,116,0.998085044,14.25603448,11.88844828,1797.79986,1.79779986,B,8/1/24,23:53:40,23.88333333
867,1,8/2/24 1:03,8/2/24 2:03,123.2287887,116,0.996045201,13.99482759,11.8162069,1793.43221,1.79343221,B,8/2/24,1:03:59,1.05
868,1,8/2/24 2:14,8/2/24 3:13,126.0681222,114,0.996923083,13.98596491,11.75008772,1834.811588,1.834811588,B,8/2/24,2:14:18,2.233333333
869,1,8/2/24 3:24,8/2/24 4:24,130.097838,116,0.996830284,13.8137931,11.67413793,1894.596622,1.894596622,B,8/2/24,3:24:37,3.4
870,1,8/2/24 4:34,8/2/24 5:34,131.0506359,116,0.996358004,13.82413793,11.62422414,1908.403288,1.908403288,B,8/2/24,4:34:55,4.566666667
871,1,8/2/24 5:45,8/2/24 6:44,137.8966346,115,0.996232963,13.94086957,11.55895652,2007.28052,2.00728052,B,8/2/24,5:45:14,5.75
872,1,8/2/24 6:55,8/2/24 7:55,133.2170708,115,0.996979581,13.92521739,11.4806087,1939.268581,1.939268581,B,8/2/24,6:55:33,6.916666667
873,1,8/2/24 8:05,8/2/24 9:05,135.8298877,115,0.995895133,13.96434783,11.43843478,1977.034415,1.977034415,B,8/2/24,8:05:51,8.083333333
874,1,8/2/24 9:16,8/2/24 10:15,133.8236397,116,0.996995018,13.94224138,11.40301724,1947.983012,1.947983012,B,8/2/24,9:16:10,9.266666667
875,1,8/2/24 10:26,8/2/24 11:25,131.9702096,115,0.997164466,14.19304348,11.39026087,1919.327131,1.919327131,B,8/2/24,10:26:29,10.43333333
876,1,8/2/24 11:36,8/2/24 12:36,127.3997355,116,0.996893461,14.47155172,11.42956897,1851.061656,1.851061656,B,8/2/24,11:36:47,11.6
877,1,8/2/24 12:47,8/2/24 13:46,124.7697217,116,0.997847872,15.12327586,11.51637931,1808.75026,1.80875026,B,8/2/24,12:47:06,12.78333333
878,1,8/2/24 13:57,8/2/24 14:56,122.9428098,116,0.997917885,15.25344828,11.62543103,1781.461615,1.781461615,B,8/2/24,13:57:25,13.95
879,1,8/2/24 15:07,8/2/24 16:06,121.3135358,116,0.997145457,15.27758621,11.72,1757.706055,1.757706055,B,8/2/24,15:07:44,15.11666667
880,1,8/2/24 16:18,8/2/24 17:17,117.1871394,117,0.994487155,15.18461538,11.78871795,1698.466372,1.698466372,B,8/2/24,16:18:02,16.3
881,1,8/2/24 17:28,8/2/24 18:27,108.2725925,116,0.996051143,14.5862069,11.81836207,1572.525893,1.572525893,B,8/2/24,17:28:21,17.46666667
882,1,8/2/24 18:38,8/2/24 19:38,100.6460617,116,0.996217523,14.47672414,11.76586207,1462.316344,1.462316344,B,8/2/24,18:38:39,18.63333333
883,1,8/2/24 19:48,8/2/24 20:48,104.7299089,116,0.99032114,14.28103448,11.6862069,1522.687741,1.522687741,B,8/2/24,19:48:58,19.8
884,1,8/2/24 20:59,8/2/24 21:58,101.4365766,115,0.992318336,14.22347826,11.61843478,1475.100746,1.475100746,B,8/2/24,20:59:17,20.98333333
885,1,8/2/24 22:09,8/2/24 23:09,106.7041141,116,0.992229998,14.13017241,11.50922414,1552.205776,1.552205776,B,8/2/24,22:09:35,22.15
886,1,8/2/24 23:19,8/3/24 0:19,95.78107701,116,0.993992974,14.45862069,11.40448276,1391.719141,1.391719141,B,8/2/24,23:19:54,23.31666667
887,1,8/3/24 0:30,8/3/24 1:29,102.0433902,115,0.992018694,14.37043478,11.28582609,1483.166631,1.483166631,B,8/3/24,0:30:12,0.5
888,1,8/3/24 1:40,8/3/24 2:40,91.35148006,116,0.993925089,14.21034483,11.1812931,1328.502988,1.328502988,B,8/3/24,1:40:31,1.666666667
889,1,8/3/24 2:50,8/3/24 3:50,95.37918471,116,0.995448732,14.20948276,11.07293103,1387.081106,1.387081106,B,8/3/24,2:50:50,2.833333333
890,1,8/3/24 4:01,8/3/24 5:00,93.18506952,116,0.996008599,14.00431034,10.96948276,1356.140785,1.356140785,B,8/3/24,4:01:09,4.016666667
891,1,8/3/24 5:11,8/3/24 6:10,89.07815202,116,0.993806651,13.93189655,10.88103448,1296.698999,1.296698999,B,8/3/24,5:11:27,5.183333333
892,1,8/3/24 6:21,8/3/24 7:21,91.14833382,116,0.993946419,13.8887931,10.76982759,1327.03361,1.32703361,B,8/3/24,6:21:46,6.35
893,1,8/3/24 7:32,8/3/24 8:31,84.10902412,116,0.993432813,14.05517241,10.70784483,1223.838526,1.223838526,B,8/3/24,7:32:04,7.533333333
894,1,8/3/24 8:42,8/3/24 9:41,84.40219073,116,0.993054495,14.30258621,10.65362069,1227.047239,1.227047239,B,8/3/24,8:42:22,8.7
895,1,8/3/24 9:52,8/3/24 10:52,84.44731706,116,0.995252143,14.68189655,10.68189655,1226.085399,1.226085399,B,8/3/24,9:52:41,9.866666667
896,1,8/3/24 11:03,8/3/24 12:02,79.5997906,119,0.997196507,15.6302521,10.7489916,1151.909122,1.151909122,B,8/3/24,11:03:00,11.05
897,1,8/3/24 12:13,8/3/24 13:12,74.1539578,118,0.997137373,16.42542373,10.89830508,1070.154343,1.070154343,B,8/3/24,12:13:18,12.21666667
898,1,8/3/24 13:23,8/3/24 14:23,80.31755529,117,0.994155868,18.42478632,11.22538462,1151.15631,1.15115631,B,8/3/24,13:23:37,13.38333333
899,1,8/3/24 14:33,8/3/24 15:33,87.62182314,116,0.978747324,20.05689655,11.69827586,1248.854628,1.248854628,B,8/3/24,14:33:55,14.55
900,1,8/3/24 15:44,8/3/24 16:43,78.55147016,118,0.994747023,21.43305085,12.31101695,1114.346737,1.114346737,B,8/3/24,15:44:13,15.73333333
901,1,8/3/24 16:54,8/3/24 17:54,78.30912654,117,0.992382779,21.57948718,12.86564103,1110.356847,1.110356847,B,8/3/24,16:54:33,16.9
902,1,8/3/24 18:04,8/3/24 19:04,77.69187464,116,0.996007952,21.51810345,13.29137931,1101.83422,1.10183422,B,8/3/24,18:04:51,18.06666667
903,1,8/3/24 19:15,8/3/24 20:14,73.11869325,117,0.996396755,20.89059829,13.54709402,1039.189876,1.039189876,B,8/3/24,19:15:09,19.25
904,1,8/3/24 20:25,8/3/24 21:24,76.73322623,118,0.99589553,19.71864407,13.60855932,1094.924983,1.094924983,B,8/3/24,20:25:27,20.41666667
905,1,8/3/24 21:35,8/3/24 22:35,76.99593417,119,0.989920148,17.62184874,13.53705882,1106.596312,1.106596312,B,8/3/24,21:35:46,21.58333333
906,1,8/3/24 22:46,8/3/24 23:45,70.38354779,114,0.99446038,17.31842105,13.43035088,1012.618865,1.012618865,B,8/3/24,22:46:05,22.76666667
907,1,8/3/24 23:56,8/4/24 0:55,77.42177342,115,0.995252944,16.90608696,13.34382609,1115.462346,1.115462346,B,8/3/24,23:56:24,23.93333333
908,1,8/4/24 1:06,8/4/24 2:06,65.16946903,114,0.997419501,16.46052632,13.29263158,940.380518,0.940380518,B,8/4/24,1:06:42,1.1
909,1,8/4/24 2:17,8/4/24 3:16,78.25326495,113,0.99785576,16.83274336,13.25654867,1127.727305,1.127727305,B,8/4/24,2:17:01,2.283333333
910,1,8/4/24 3:27,8/4/24 4:26,96.25932452,115,0.997882725,16.94695652,13.21052174,1386.670961,1.386670961,B,8/4/24,3:27:19,3.45
911,1,8/4/24 4:37,8/4/24 5:37,92.85528416,114,0.997714694,16.82017544,13.17692982,1338.218642,1.338218642,B,8/4/24,4:37:38,4.616666667
912,1,8/4/24 5:47,8/4/24 6:47,108.8362257,117,0.99856214,16.57179487,13.12452991,1569.878671,1.569878671,B,8/4/24,5:47:57,5.783333333
913,1,8/4/24 6:58,8/4/24 7:57,117.4428108,114,0.996972565,16.56315789,13.08605263,1694.072531,1.694072531,B,8/4/24,6:58:15,6.966666667
914,1,8/4/24 8:09,8/4/24 9:08,111.407385,115,0.998700577,16.84347826,13.06347826,1605.46016,1.60546016,B,8/4/24,8:09:28,8.15
915,1,8/4/24 9:18,8/4/24 10:18,125.2343984,115,0.997683289,17.25043478,13.022,1802.188255,1.802188255,B,8/4/24,9:18:53,9.3
916,1,8/4/24 10:29,8/4/24 11:28,129.1947489,120,0.997097935,18.0225,13.02866667,1854.250012,1.854250012,B,8/4/24,10:29:11,10.48333333
917,1,8/4/24 11:39,8/4/24 12:38,132.8955064,116,0.998637563,18.81034483,13.11689655,1902.217672,1.902217672,B,8/4/24,11:39:30,11.65
918,1,8/4/24 12:49,8/4/24 13:49,172.7479285,118,0.996924365,19.46271186,13.28711864,2467.138001,2.467138001,B,8/4/24,12:49:48,12.81666667
919,1,8/4/24 14:00,8/4/24 14:59,136.8390485,116,0.993891629,19.38706897,13.45439655,1954.802669,1.954802669,B,8/4/24,14:00:06,14
920,1,8/4/24 15:10,8/4/24 16:09,127.5949967,116,0.996463492,20.34827586,13.64896552,1816.77805,1.81677805,B,8/4/24,15:10:25,15.16666667
921,1,8/4/24 16:20,8/4/24 17:20,144.3445572,118,0.980929401,20.79661017,13.90711864,2052.134113,2.052134113,B,8/4/24,16:20:43,16.33333333
922,1,8/4/24 17:31,8/4/24 18:30,98.91785841,116,0.995324219,21.19741379,14.17267241,1404.391733,1.404391733,B,8/4/24,17:31:01,17.51666667
923,1,8/4/24 18:41,8/4/24 19:40,94.2341356,117,0.982487978,21.76324786,14.44145299,1335.327376,1.335327376,B,8/4/24,18:41:19,18.68333333
924,1,8/4/24 19:51,8/4/24 20:51,87.01094466,117,0.997006158,21.21111111,14.59051282,1235.285187,1.235285187,B,8/4/24,19:51:37,19.85
925,1,8/4/24 21:01,8/4/24 22:01,86.68545742,114,0.99722445,18.83333333,14.55833333,1240.686242,1.240686242,B,8/4/24,21:01:55,21.01666667
926,1,8/4/24 22:12,8/4/24 23:11,84.83755713,120,0.993693904,18.18333333,14.40608333,1216.947268,1.216947268,B,8/4/24,22:12:14,22.2
927,1,8/4/24 23:22,8/5/24 0:22,83.50926001,119,0.99714113,18.05798319,14.2902521,1198.409222,1.198409222,B,8/4/24,23:22:33,23.36666667
928,1,8/5/24 0:32,8/5/24 1:32,76.2240065,117,0.9970297,17.66666667,14.18564103,1095.333231,1.095333231,B,8/5/24,0:32:51,0.533333333
929,1,8/5/24 1:43,8/5/24 2:42,76.4137402,116,0.997814233,17.17413793,14.10543103,1099.922525,1.099922525,B,8/5/24,1:43:10,1.716666667
930,1,8/5/24 2:53,8/5/24 3:52,82.6345916,117,0.995910629,17.40683761,14.03017094,1188.51473,1.18851473,B,8/5/24,2:53:28,2.883333333
931,1,8/5/24 4:03,8/5/24 5:03,93.24414155,117,0.997778862,17.55042735,13.94709402,1340.447066,1.340447066,B,8/5/24,4:03:47,4.05
932,1,8/5/24 5:14,8/5/24 6:13,103.8890361,114,0.996834463,17.00087719,13.86596491,1496.303226,1.496303226,B,8/5/24,5:14:06,5.233333333
933,1,8/5/24 6:24,8/5/24 7:23,99.41344997,115,0.998301444,16.73826087,13.77686957,1433.138952,1.433138952,B,8/5/24,6:24:24,6.4
934,1,8/5/24 7:34,8/5/24 8:34,83.39463658,117,0.997887444,16.30512821,13.73606838,1204.011557,1.204011557,B,8/5/24,7:34:43,7.566666667
935,1,8/5/24 8:45,8/5/24 9:44,77.16844375,116,0.997304842,16.80172414,13.72655172,1112.212649,1.112212649,B,8/5/24,8:45:02,8.75
936,1,8/5/24 9:55,8/5/24 10:54,84.94746345,113,0.9976652,17.48849558,13.81283186,1221.436973,1.221436973,B,8/5/24,9:55:21,9.916666667
937,1,8/5/24 11:05,8/5/24 12:05,90.93479119,120,0.998766099,18.79833333,14.11825,1301.660893,1.301660893,B,8/5/24,11:05:39,11.08333333
938,1,8/5/24 12:15,8/5/24 13:15,107.4808126,114,0.997912519,19.24561404,14.43675439,1536.150869,1.536150869,B,8/5/24,12:15:58,12.25
939,1,8/5/24 13:26,8/5/24 14:25,108.1762507,118,0.998088824,19.68728814,14.69245763,1543.758395,1.543758395,B,8/5/24,13:26:16,13.43333333
940,1,8/5/24 14:36,8/5/24 15:36,105.9957842,116,0.997785873,19.42155172,14.86189655,1514.015359,1.514015359,B,8/5/24,14:36:34,14.6
941,1,8/5/24 15:46,8/5/24 16:46,107.2838656,116,0.99808608,19.82413793,15.05586207,1530.308223,1.530308223,B,8/5/24,15:46:53,15.76666667
942,1,8/5/24 16:57,8/5/24 17:56,114.5263794,119,0.998151561,20.25630252,15.25663866,1631.210005,1.631210005,B,8/5/24,16:57:11,16.95
943,1,8/5/24 18:07,8/5/24 19:06,94.29287663,120,0.998248478,20.04083333,15.48808333,1344.009321,1.344009321,B,8/5/24,18:07:29,18.11666667
944,1,8/5/24 19:17,8/5/24 20:17,104.2659562,119,0.993809221,19.18403361,15.30739496,1490.517004,1.490517004,B,8/5/24,19:17:48,19.28333333
945,1,8/5/24 20:28,8/5/24 21:27,99.09625885,120,0.995856727,18.59583333,15.24058333,1419.470529,1.419470529,B,8/5/24,20:28:06,20.46666667
946,1,8/5/24 21:38,8/5/24 22:37,89.87391638,120,0.9981287,18.63166667,15.05358333,1287.210133,1.287210133,B,8/5/24,21:38:25,21.63333333
947,1,8/5/24 22:48,8/5/24 23:48,105.7874114,120,0.997824349,18.34333333,14.96233333,1516.62827,1.51662827,B,8/5/24,22:48:44,22.8
948,1,8/5/24 23:59,8/6/24 0:58,106.3250727,115,0.997048013,17.75478261,14.732,1527.420483,1.527420483,B,8/5/24,23:59:02,23.98333333
949,1,8/6/24 1:09,8/6/24 2:08,179.3690702,114,0.996741273,17.06929825,14.31070175,2582.825424,2.582825424,B,8/6/24,1:09:21,1.15
950,1,8/6/24 2:19,8/6/24 3:19,227.4338225,117,0.998220711,16.6965812,13.95752137,3279.145234,3.279145234,B,8/6/24,2:19:39,2.316666667
951,1,8/6/24 3:29,8/6/24 4:29,205.5826042,119,0.999140929,16.3789916,13.8689916,2967.345315,2.967345315,B,8/6/24,3:29:58,3.483333333
952,1,8/6/24 4:40,8/6/24 5:39,260.0401109,103,0.988679729,16.16601942,13.6668932,3756.138909,3.756138909,B,8/6/24,4:40:17,4.666666667
953,1,8/6/24 5:50,8/6/24 6:50,225.8277069,119,0.999178446,16.07983193,13.50546218,3262.931247,3.262931247,B,8/6/24,5:50:35,5.833333333
954,1,8/6/24 7:00,8/6/24 8:00,240.6450129,119,0.998963232,15.94201681,13.32420168,3478.680561,3.478680561,B,8/6/24,7:00:54,7
955,1,8/6/24 8:11,8/6/24 9:10,216.4217161,118,0.997868039,15.76525424,13.2040678,3130.431085,3.130431085,B,8/6/24,8:11:12,8.183333333
956,1,8/6/24 9:21,8/6/24 10:21,203.2039267,119,0.999002853,15.97478992,13.10067227,2937.112281,2.937112281,B,8/6/24,9:21:31,9.35
957,1,8/6/24 10:31,8/6/24 11:31,200.2017387,117,0.999023104,16.39401709,13.07290598,2889.528836,2.889528836,B,8/6/24,10:31:51,10.51666667
958,1,8/6/24 11:42,8/6/24 12:41,183.7913133,115,0.999023679,17.37043478,13.15373913,2643.760314,2.643760314,B,8/6/24,11:42:10,11.7
959,1,8/6/24 12:52,8/6/24 13:51,170.6290913,119,0.998434519,18.11176471,13.28142857,2448.180221,2.448180221,B,8/6/24,12:52:28,12.86666667
960,1,8/6/24 14:02,8/6/24 15:02,155.8042537,116,0.999263013,18.93275862,13.47060345,2229.190442,2.229190442,B,8/6/24,14:02:47,14.03333333
961,1,8/6/24 15:13,8/6/24 16:12,146.1179302,116,0.998927772,20.25862069,13.77112069,2081.154994,2.081154994,B,8/6/24,15:13:05,15.21666667
962,1,8/6/24 16:23,8/6/24 17:22,145.5383365,118,0.996872333,19.2559322,13.97745763,2080.008027,2.080008027,B,8/6/24,16:23:23,16.38333333
963,1,8/6/24 17:33,8/6/24 18:33,128.6847871,118,0.999035403,17.7720339,14.05194915,1848.520949,1.848520949,B,8/6/24,17:33:42,17.55
964,1,8/6/24 18:44,8/6/24 19:43,110.0843855,118,0.985294834,18.13305085,14.19864407,1579.37148,1.57937148,B,8/6/24,18:44:01,18.73333333
965,1,8/6/24 19:54,8/6/24 20:53,101.7971209,117,0.993656741,17.58205128,14.23,1463.2427,1.4632427,B,8/6/24,19:54:19,19.9
966,1,8/6/24 21:04,8/6/24 22:04,62.58223441,113,0.995000588,17.23539823,14.32415929,900.6376,0.9006376,B,8/6/24,21:04:38,21.06666667
967,1,8/6/24 22:14,8/6/24 23:14,50.62808304,115,0.99387285,16.81130435,14.28643478,729.6678692,0.729667869,B,8/6/24,22:14:56,22.23333333
968,1,8/6/24 23:25,8/7/24 0:24,43.29584898,117,0.988972816,16.79059829,14.21025641,624.0379662,0.624037966,B,8/6/24,23:25:15,23.41666667
969,1,8/7/24 0:35,8/7/24 1:35,38.67092316,118,0.99601644,16.05762712,14.12042373,558.7899429,0.558789943,B,8/7/24,0:35:34,0.583333333
970,1,8/7/24 1:45,8/7/24 2:45,38.16856049,117,0.994687132,16.07948718,14.02367521,551.4891811,0.551489181,B,8/7/24,1:45:52,1.75
971,1,8/7/24 2:56,8/7/24 3:55,35.05956254,110,0.993307168,16.00363636,13.94690909,506.7008328,0.506700833,B,8/7/24,2:56:11,2.933333333
972,1,8/7/24 4:06,8/7/24 5:05,47.77576315,114,0.990240796,15.9245614,13.84701754,690.6715088,0.690671509,B,8/7/24,4:06:30,4.1
973,1,8/7/24 5:16,8/7/24 6:16,72.61970608,116,0.985764931,15.8862069,13.72112069,1049.967898,1.049967898,B,8/7/24,5:16:48,5.266666667
