   2018      5      3   12.00     11688.00   0.29554E+02   0.00000E+00   0.29554E+02   0.29632E+02   0.29651E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.94462E+01   0.98682E+02  -0.19767E+03  -0.11164E+02   0.18443E-02   0.11782E-04   0.36745E-04       0.18     232.74     0.0000  0.00  -0.24253E+00   0.22359E+01    29.6269    29.6369    29.6392    29.6402    29.6508
   2018      5      4   12.00     11712.00   0.29485E+02   0.00000E+00   0.29485E+02   0.29556E+02   0.29574E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.84373E+01   0.87659E+02  -0.17729E+03  -0.98141E+01   0.16708E-02   0.63314E-05   0.26130E-04       0.18     231.41     0.0000  0.00  -0.21907E+00   0.16446E+01    29.5515    29.5603    29.5621    29.5621    29.5738
   2018      5      5   12.00     11736.00   0.29551E+02   0.00000E+00   0.29551E+02   0.29615E+02   0.29628E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.80441E+01   0.78910E+02  -0.16197E+03  -0.77840E+01   0.18172E-02   0.36963E-05   0.36783E-04       0.18     220.35     0.0000  0.00  -0.29618E+00   0.13538E+01    29.6114    29.6197    29.6211    29.6146    29.6243
   2018      5      6   12.00     11760.00   0.29578E+02   0.00000E+00   0.29578E+02   0.29644E+02   0.29659E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.76943E+01   0.83638E+02  -0.16746E+03  -0.79598E+01   0.19121E-02   0.58773E-05   0.44035E-04       0.18     217.40     0.0000  0.00  -0.29436E+00   0.20073E+01    29.6397    29.6485    29.6502    29.6491    29.6586
   2018      5      7   12.00     11784.00   0.29544E+02   0.00000E+00   0.29544E+02   0.29616E+02   0.29634E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.73487E+01   0.89831E+02  -0.18025E+03  -0.92294E+01   0.18746E-02   0.78739E-05   0.41333E-04       0.18     229.38     0.0000  0.00  -0.22482E+00   0.26154E+01    29.6111    29.6204    29.6223    29.6230    29.6336
   2018      5      8   12.00     11808.00   0.29480E+02   0.00000E+00   0.29480E+02   0.29557E+02   0.29575E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.78072E+01   0.97009E+02  -0.19508E+03  -0.10724E+02   0.18491E-02   0.10547E-04   0.37577E-04       0.18     232.82     0.0000  0.00  -0.23653E+00   0.23375E+01    29.5515    29.5614    29.5637    29.5646    29.5753
   2018      5      9   12.00     11832.00   0.29267E+02   0.00000E+00   0.29267E+02   0.29348E+02   0.29368E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.86311E+01   0.10032E+03  -0.19770E+03  -0.12676E+02   0.17930E-02   0.12522E-04   0.32926E-04       0.18     218.59     0.0000  0.00  -0.20943E+00   0.22857E+01    29.3423    29.3525    29.3550    29.3562    29.3675
   2018      5     10   12.00     11856.00   0.29012E+02   0.00000E+00   0.29012E+02   0.29091E+02   0.29112E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.83408E+01   0.97911E+02  -0.19329E+03  -0.13879E+02   0.17928E-02   0.12504E-04   0.32313E-04       0.18     210.70     0.0000  0.00  -0.23253E+00   0.20107E+01    29.0856    29.0957    29.0982    29.0995    29.1116
   2018      5     11   12.00     11880.00   0.28741E+02   0.00000E+00   0.28741E+02   0.28820E+02   0.28841E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.80389E+01   0.92651E+02  -0.18541E+03  -0.14590E+02   0.14677E-02   0.87678E-05   0.16206E-04       0.18     192.87     0.0000  0.00  -0.19388E+00   0.85576E+00    28.8148    28.8246    28.8272    28.8285    28.8410
   2018      5     12   12.00     11904.00   0.28473E+02   0.00000E+00   0.28473E+02   0.28551E+02   0.28573E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.68939E+01   0.85190E+02  -0.17446E+03  -0.14809E+02   0.12940E-02   0.55867E-05   0.12126E-04       0.18     202.09     0.0000  0.00  -0.85110E-01   0.13060E+01    28.5466    28.5557    28.5579    28.5590    28.5727
   2018      5     13   12.00     11928.00   0.28484E+02   0.00000E+00   0.28484E+02   0.28556E+02   0.28577E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.54105E+01   0.85116E+02  -0.17576E+03  -0.13047E+02   0.17215E-02   0.76421E-05   0.32483E-04       0.18     230.92     0.0000  0.00  -0.10426E+00   0.27574E+01    28.5516    28.5605    28.5623    28.5631    28.5771
   2018      5     14   12.00     11952.00   0.28492E+02   0.00000E+00   0.28492E+02   0.28565E+02   0.28586E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.58136E+01   0.87880E+02  -0.17753E+03  -0.12522E+02   0.17513E-02   0.95055E-05   0.31492E-04       0.17     212.13     0.0000  0.00  -0.20074E+00   0.21989E+01    28.5607    28.5700    28.5722    28.5731    28.5856
   2018      5     15   12.00     11976.00   0.28352E+02   0.00000E+00   0.28352E+02   0.28421E+02   0.28441E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.59792E+01   0.81116E+02  -0.16581E+03  -0.12828E+02   0.16922E-02   0.86072E-05   0.26528E-04       0.17     197.64     0.0000  0.00  -0.24653E+00   0.12526E+01    28.4167    28.4255    28.4275    28.4285    28.4412
   2018      5     16   12.00     12000.00   0.28350E+02   0.00000E+00   0.28350E+02   0.28414E+02   0.28433E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.56957E+01   0.71744E+02  -0.15112E+03  -0.11031E+02   0.15051E-02   0.47090E-05   0.17524E-04       0.17     194.91     0.0000  0.00  -0.22024E+00   0.40581E+00    28.4101    28.4180    28.4196    28.4203    28.4330
   2018      5     17   12.00     12024.00   0.28376E+02   0.00000E+00   0.28376E+02   0.28442E+02   0.28461E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.59332E+01   0.70051E+02  -0.14758E+03  -0.10141E+02   0.12149E-02   0.23674E-05   0.82026E-05       0.17     197.29     0.0000  0.00  -0.12707E+00   0.64081E+00    28.4382    28.4459    28.4472    28.4475    28.4606
   2018      5     18   12.00     12048.00   0.28482E+02   0.00000E+00   0.28482E+02   0.28549E+02   0.28564E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.54736E+01   0.73704E+02  -0.15430E+03  -0.94814E+01   0.12162E-02   0.16027E-05   0.83036E-05       0.17     214.55     0.0000  0.00  -0.12385E+00   0.70665E+00    28.5459    28.5537    28.5548    28.5506    28.5642
   2018      5     19   12.00     12072.00   0.28583E+02   0.00000E+00   0.28583E+02   0.28654E+02   0.28667E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.60931E+01   0.70957E+02  -0.15030E+03  -0.84716E+01   0.10123E-02   0.11477E-05   0.53525E-05       0.17     198.55     0.0000  0.00  -0.24707E-01   0.72249E+00    28.6505    28.6583    28.6597    28.6529    28.6633
   2018      5     20   12.00     12096.00   0.28491E+02   0.00000E+00   0.28491E+02   0.28561E+02   0.28578E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.11170E+02   0.74467E+02  -0.15496E+03  -0.10151E+02   0.17516E-02   0.10965E-04   0.36523E-04       0.17     161.39     0.0000  0.00   0.12496E+00   0.28307E+01    28.5560    28.5650    28.5672    28.5682    28.5781
   2018      5     21   12.00     12120.00   0.28065E+02   0.00000E+00   0.28065E+02   0.28149E+02   0.28172E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.15803E+02   0.96702E+02  -0.20005E+03  -0.16722E+02   0.19922E-02   0.18119E-04   0.53313E-04       0.17     187.12     0.0000  0.00   0.28203E-01   0.38989E+01    28.1432    28.1542    28.1571    28.1586    28.1716
   2018      5     22   12.00     12144.00   0.27658E+02   0.00000E+00   0.27658E+02   0.27746E+02   0.27772E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.13915E+02   0.10627E+03  -0.21959E+03  -0.19939E+02   0.19580E-02   0.16998E-04   0.49220E-04       0.17     229.03     0.0000  0.00  -0.45415E-01   0.37305E+01    27.7404    27.7518    27.7546    27.7562    27.7718
   2018      5     23   12.00     12168.00   0.27465E+02   0.00000E+00   0.27465E+02   0.27544E+02   0.27568E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.92933E+01   0.99107E+02  -0.19665E+03  -0.18017E+02   0.21130E-02   0.15731E-04   0.67936E-04       0.17     223.79     0.0000  0.00  -0.97475E-01   0.42990E+01    27.5385    27.5490    27.5514    27.5527    27.5681
   2018      5     24   12.00     12192.00   0.27337E+02   0.00000E+00   0.27337E+02   0.27410E+02   0.27433E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.67850E+01   0.98465E+02  -0.18387E+03  -0.16835E+02   0.22632E-02   0.15885E-04   0.87313E-04       0.17     211.16     0.0000  0.00  -0.19807E+00   0.46787E+01    27.4048    27.4150    27.4172    27.4184    27.4332
   2018      5     25   12.00     12216.00   0.27283E+02   0.00000E+00   0.27283E+02   0.27350E+02   0.27372E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.50866E+01   0.87454E+02  -0.16885E+03  -0.15113E+02   0.22645E-02   0.12127E-04   0.89708E-04       0.17     213.19     0.0000  0.00  -0.25225E+00   0.44578E+01    27.3449    27.3544    27.3562    27.3572    27.3723
   2018      5     26   12.00     12240.00   0.27357E+02   0.00000E+00   0.27357E+02   0.27423E+02   0.27445E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.50777E+01   0.78657E+02  -0.16590E+03  -0.13379E+02   0.21440E-02   0.98028E-05   0.71680E-04       0.17     213.61     0.0000  0.00  -0.29521E+00   0.34956E+01    27.4186    27.4279    27.4297    27.4305    27.4449
   2018      5     27   12.00     12264.00   0.27311E+02   0.00000E+00   0.27311E+02   0.27383E+02   0.27405E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.64648E+01   0.86699E+02  -0.18173E+03  -0.14680E+02   0.22205E-02   0.14368E-04   0.75769E-04       0.16     208.21     0.0000  0.00  -0.36797E+00   0.31119E+01    27.3780    27.3880    27.3903    27.3914    27.4049
   2018      5     28   12.00     12288.00   0.27099E+02   0.00000E+00   0.27099E+02   0.27175E+02   0.27199E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.70080E+01   0.97084E+02  -0.19505E+03  -0.17142E+02   0.23500E-02   0.18021E-04   0.89851E-04       0.16     205.63     0.0000  0.00  -0.43658E+00   0.31614E+01    27.1699    27.1807    27.1832    27.1845    27.1987
   2018      5     29   12.00     12312.00   0.26824E+02   0.00000E+00   0.26824E+02   0.26899E+02   0.26923E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.67961E+01   0.99395E+02  -0.19332E+03  -0.18505E+02   0.24497E-02   0.18844E-04   0.10330E-03       0.16     200.04     0.0000  0.00  -0.53672E+00   0.23029E+01    26.8934    26.9041    26.9067    26.9080    26.9230
   2018      5     30   12.00     12336.00   0.26599E+02   0.00000E+00   0.26599E+02   0.26669E+02   0.26692E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.50385E+01   0.93198E+02  -0.17907E+03  -0.18106E+02   0.24528E-02   0.16695E-04   0.10558E-03       0.16     199.66     0.0000  0.00  -0.58630E+00   0.11249E+01    26.6633    26.6734    26.6756    26.6768    26.6924
   2018      5     31   12.00     12360.00   0.26547E+02   0.00000E+00   0.26547E+02   0.26615E+02   0.26638E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.30389E+01   0.84548E+02  -0.17077E+03  -0.16385E+02   0.21783E-02   0.11668E-04   0.68855E-04       0.16     211.04     0.0000  0.00  -0.45830E+00   0.97972E+00    26.6097    26.6191    26.6211    26.6222    26.6381
   2018      6      1   12.00     12384.00   0.26552E+02   0.00000E+00   0.26552E+02   0.26624E+02   0.26647E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.25625E+01   0.90398E+02  -0.18534E+03  -0.16345E+02   0.21364E-02   0.12330E-04   0.62454E-04       0.16     223.47     0.0000  0.00  -0.43783E+00   0.87306E+00    26.6187    26.6287    26.6309    26.6320    26.6474
   2018      6      2   12.00     12408.00   0.26460E+02   0.00000E+00   0.26460E+02   0.26534E+02   0.26558E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.23096E+01   0.97285E+02  -0.19153E+03  -0.17180E+02   0.22598E-02   0.15174E-04   0.77064E-04       0.16     216.87     0.0000  0.00  -0.46782E+00   0.15881E+01    26.5286    26.5391    26.5414    26.5427    26.5578
   2018      6      3   12.00     12432.00   0.26305E+02   0.00000E+00   0.26305E+02   0.26380E+02   0.26404E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.19067E+01   0.10291E+03  -0.19194E+03  -0.17945E+02   0.24541E-02   0.17634E-04   0.11514E-03       0.16     214.51     0.0000  0.00  -0.34632E+00   0.46853E+01    26.3744    26.3851    26.3875    26.3887    26.4041
   2018      6      4   12.00     12456.00   0.26156E+02   0.00000E+00   0.26156E+02   0.26231E+02   0.26256E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.23931E+01   0.10447E+03  -0.19371E+03  -0.18440E+02   0.26075E-02   0.19201E-04   0.15429E-03       0.16     218.92     0.0000  0.00  -0.13005E+00   0.67127E+01    26.2256    26.2367    26.2389    26.2402    26.2559
   2018      6      5   12.00     12480.00   0.26138E+02   0.00000E+00   0.26138E+02   0.26205E+02   0.26228E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.24684E+01   0.77606E+02  -0.16410E+03  -0.15634E+02   0.21652E-02   0.10162E-04   0.87118E-04       0.16     217.14     0.0000  0.00   0.68944E-02   0.49402E+01    26.1999    26.2092    26.2106    26.2109    26.2281
   2018      6      6   12.00     12504.00   0.26397E+02   0.00000E+00   0.26397E+02   0.26449E+02   0.26461E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.19787E+01   0.53471E+02  -0.12822E+03  -0.10795E+02   0.15298E-02   0.40068E-06   0.27628E-04       0.16     201.05     0.0000  0.00   0.13052E-01   0.26304E+01    26.4500    26.4568    26.4470    26.4305    26.4495
   2018      6      7   12.00     12528.00   0.26713E+02   0.00000E+00   0.26713E+02   0.26744E+02   0.26765E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.17214E+01   0.46052E+02  -0.10532E+03  -0.84402E+01   0.12979E-02   0.58140E-18   0.14305E-04       0.16     169.65     0.0000  0.00  -0.44103E-01   0.17968E+01    26.7594    26.7647    26.7170    26.6396    26.6548
   2018      6      8   12.00     12552.00   0.26959E+02   0.00000E+00   0.26959E+02   0.26984E+02   0.27014E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.21389E+01   0.55398E+02  -0.11700E+03  -0.83204E+01   0.18408E-02   0.34129E-17   0.56612E-04       0.16     178.81     0.0000  0.00  -0.59010E-01   0.36494E+01    27.0065    27.0132    26.9571    26.7919    26.7997
   2018      6      9   12.00     12576.00   0.27157E+02   0.00000E+00   0.27157E+02   0.27196E+02   0.27219E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.21561E+01   0.63551E+02  -0.13882E+03  -0.84809E+01   0.19176E-02   0.33733E-14   0.58821E-04       0.16     205.81     0.0000  0.00  -0.12798E+00   0.36337E+01    27.2102    27.2181    27.2045    26.9999    26.9931
   2018      6     10   12.00     12600.00   0.27372E+02   0.00000E+00   0.27372E+02   0.27413E+02   0.27435E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.13359E+01   0.60868E+02  -0.13838E+03  -0.77381E+01   0.16382E-02   0.48238E-14   0.27047E-04       0.16     198.74     0.0000  0.00  -0.25451E+00   0.92615E-01    27.4263    27.4337    27.4233    27.2068    27.1669
   2018      6     11   12.00     12624.00   0.27448E+02   0.00000E+00   0.27448E+02   0.27501E+02   0.27513E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.17339E+01   0.66352E+02  -0.14058E+03  -0.68596E+01   0.18382E-02   0.29190E-10   0.40453E-04       0.16     183.45     0.0000  0.00  -0.31677E+00  -0.14710E+01    27.5037    27.5118    27.5132    27.3843    27.2987
   2018      6     12   12.00     12648.00   0.27466E+02   0.00000E+00   0.27466E+02   0.27527E+02   0.27539E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.22367E+01   0.68502E+02  -0.14892E+03  -0.60807E+01   0.18188E-02   0.18107E-05   0.37141E-04       0.16     192.74     0.0000  0.00  -0.32156E+00  -0.95122E+00    27.5241    27.5324    27.5339    27.5055    27.4674
   2018      6     13   12.00     12672.00   0.27473E+02   0.00000E+00   0.27473E+02   0.27541E+02   0.27559E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.17950E+01   0.85052E+02  -0.17063E+03  -0.89784E+01   0.19955E-02   0.82732E-05   0.49763E-04       0.16     208.97     0.0000  0.00  -0.39155E+00  -0.56600E-01    27.5368    27.5460    27.5479    27.5487    27.5591
   2018      6     14   12.00     12696.00   0.27394E+02   0.00000E+00   0.27394E+02   0.27464E+02   0.27482E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.25718E+01   0.82597E+02  -0.16830E+03  -0.10314E+02   0.18747E-02   0.98300E-05   0.41629E-04       0.16     197.29     0.0000  0.00  -0.24952E+00   0.20983E+01    27.4590    27.4682    27.4703    27.4712    27.4819
   2018      6     15   12.00     12720.00   0.27240E+02   0.00000E+00   0.27240E+02   0.27310E+02   0.27329E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.46445E+01   0.79607E+02  -0.16407E+03  -0.11542E+02   0.20449E-02   0.13569E-04   0.62031E-04       0.16     177.98     0.0000  0.00  -0.81501E-01   0.40949E+01    27.3054    27.3151    27.3173    27.3183    27.3293
   2018      6     16   12.00     12744.00   0.27025E+02   0.00000E+00   0.27025E+02   0.27095E+02   0.27115E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.60841E+01   0.79332E+02  -0.16511E+03  -0.13080E+02   0.21873E-02   0.15616E-04   0.79881E-04       0.16     173.46     0.0000  0.00  -0.58684E-01   0.47668E+01    27.0901    27.0999    27.1022    27.1033    27.1152
   2018      6     17   12.00     12768.00   0.26792E+02   0.00000E+00   0.26792E+02   0.26866E+02   0.26888E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.70993E+01   0.82011E+02  -0.18011E+03  -0.15198E+02   0.22096E-02   0.16222E-04   0.82348E-04       0.16     194.97     0.0000  0.00  -0.50058E-01   0.48743E+01    26.8609    26.8712    26.8736    26.8748    26.8882
   2018      6     18   12.00     12792.00   0.26598E+02   0.00000E+00   0.26598E+02   0.26679E+02   0.26702E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.71438E+01   0.90914E+02  -0.20009E+03  -0.16993E+02   0.21830E-02   0.17017E-04   0.75762E-04       0.16     214.27     0.0000  0.00  -0.11798E+00   0.45569E+01    26.6730    26.6840    26.6865    26.6879    26.7022
   2018      6     19   12.00     12816.00   0.26342E+02   0.00000E+00   0.26342E+02   0.26419E+02   0.26443E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.55182E+01   0.88694E+02  -0.18667E+03  -0.17429E+02   0.20390E-02   0.15519E-04   0.55663E-04       0.16     192.82     0.0000  0.00  -0.23795E+00   0.32327E+01    26.4137    26.4241    26.4267    26.4281    26.4428
   2018      6     20   12.00     12840.00   0.26080E+02   0.00000E+00   0.26080E+02   0.26150E+02   0.26173E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.42071E+01   0.88673E+02  -0.16608E+03  -0.17096E+02   0.21819E-02   0.15802E-04   0.68952E-04       0.16     162.36     0.0000  0.00  -0.39770E+00   0.23437E+01    26.1449    26.1549    26.1574    26.1588    26.1732
   2018      6     21   12.00     12864.00   0.25826E+02   0.00000E+00   0.25826E+02   0.25892E+02   0.25916E+02   0.00000E+00   0.00000E+00   0.00000E+00   0.30565E+01   0.82686E+02  -0.15996E+03  -0.17401E+02   0.22164E-02   0.13883E-04   0.74518E-04       0.16     177.01     0.0000  0.00  -0.43575E+00   0.21264E+01    25.8870    25.8965    25.8987    25.8999    25.9157
